"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"R[34]",123830.961346133,8808.45644254666,112054.880206061,116261.420875468,124120.869589511,127510.69068056,139060.379814187,1.457466718869,7
"R[35]",129607.806330912,10944.5143387275,110919.067302976,122945.77776978,129242.19753496,137922.165536118,145183.935383933,1.94034355662849,5
"R[36]",71177.4402980799,7996.15352225809,56282.3410350909,67536.5810056055,71108.4289640123,75257.861610288,84490.6900886728,1.16006876116665,12
"R[37]",156814.319546479,14353.7475004234,137643.295206577,144759.354346105,159578.386648805,169395.197126486,177655.440063916,0.942444404839447,15
"R[38]",151741.019238529,14594.2184243857,132912.050825543,137868.720265951,150680.031340006,160376.131640575,175533.311234943,1.37041674034302,7
"R[39]",166200.158725764,12077.9737989605,151439.112954268,156133.407613543,163625.015728985,176817.022656235,184938.342146583,1.1520427851915,11
"R[40]",132300.104447476,19289.6977279568,107373.390360246,121986.48304857,129489.134905299,139348.436436909,172926.092377273,1.23024108107012,10
"R[41]",834811.125806171,245788.312268912,544304.114504986,626779.651673429,722085.912628058,1026840.91742871,1257129.09634284,2.36682499922191,4
"S[1]",20114.2859511534,11026.0295671772,5875.25005506768,13140.343122699,17153.1684685282,25882.5364582045,40033.2293698197,3.3560082446612,4
"S[2]",8720.09946537568,2684.24182519015,5518.81265579318,6761.36804801684,8437.94201260792,9421.81443891838,14392.3261898921,1.0313948322588,15
"S[3]",6760.64290023319,2723.17047153156,3200.32914082104,4294.27413819311,6693.93131987006,9244.85958563216,10729.6056519812,2.4158133290637,4
"S[4]",5096.71214303147,1196.54091676717,2990.66583267621,4301.47050161462,5123.13149105846,6003.87237742471,6882.58187588929,1.67464448100865,5
"S[5]",42900.9721500809,5816.15938784528,36254.6417773904,38817.1342599654,41843.3376307322,45083.2624923206,55006.3274482927,1.31419097048546,8
"S[6]",71778.1033890616,6912.17135531816,63776.7511732421,66514.722482279,68202.523370212,78202.637784337,82646.8893247472,2.2747354031335,4
"S[7]",67702.6304994513,11661.5440505993,49503.9986566433,58828.0121600839,72952.4649344811,76801.9354713162,83117.9914610069,1.89028122755625,5
"S[8]",41870.2305454415,3207.85360324123,37779.3958864341,39830.0330127191,40871.5873848872,43197.8024023854,48088.9023937091,1.16310204567944,11
"S[9]",59465.5593148371,6216.29190631078,50227.0415406641,55183.4585182805,59775.5424283529,61924.3690284892,69119.3216741758,1.48064080235156,6
"S[10]",59867.4011673946,4593.28642853575,51479.1039218461,57703.1880142239,60047.4654887337,62127.3239320904,66658.7518413129,1.10739006600591,13
"S[11]",62895.5036647357,7919.25758040629,52427.7610059269,57164.4784626419,60936.775436685,66719.5471830906,76695.0030028832,1.70188296762379,5
"S[12]",74389.1408122629,9654.85640383957,58121.7064776553,68062.2746445441,75397.6516798485,82588.6339382422,87714.2104483382,1.59151358849812,6
"S[13]",78275.3339913067,7854.31016954992,64225.4088749878,73289.97838963,79386.2240489914,82757.9314124795,90600.4804051426,1.48740193167306,7
"S[14]",58786.5833187512,4171.44340228154,50460.3703222254,57187.9922486641,60145.1069643985,61358.8460851422,63908.4806735385,1.33444825349102,8
"S[15]",72681.6013660816,9375.37161453777,59195.5187002447,65543.1576791654,72729.5607914059,80020.6836314827,89023.7437754366,1.44235766984805,7
"S[16]",84067.5831574722,6845.21628229159,75679.7297493027,79010.8979489416,81242.0004305485,89711.1731922207,95264.3369241334,1.09521591889073,14
"S[17]",37156.5603272211,8618.97482030614,21146.2207979824,33305.0218867074,37188.3080116831,40860.8323911507,51988.4794402427,1.5853988985475,6
"S[18]",59820.5818562133,9478.09288897653,49153.449658314,52105.6498846321,59133.5351675576,62734.9806706406,77889.2203250498,2.27442719857684,4
"S[19]",61754.7932600132,9958.93865827366,48732.8834243526,55547.4095357706,58070.8636520595,66722.7263847509,80371.545828027,2.87078648884696,4
"S[20]",66343.3631111543,10009.0828439624,47656.8953454315,62716.8706112717,66262.864340167,71587.6374219212,82702.8420961652,1.75079602696784,5
"S[21]",56576.0842512249,6856.49337248799,44168.9180949459,52711.0791331957,56223.9657250301,61742.6727545711,66116.5810011784,1.32236334497886,8
"S[22]",73818.3528544739,8333.64430491466,63476.8447336579,66985.4958726874,72879.138838748,78820.6501032977,89848.0960098052,1.53682780507724,6
"S[23]",88575.5838054371,8641.73208224362,73209.9034329958,84347.1635909565,90261.0135573675,91686.687427069,104368.144902961,1.5537336222262,6
"S[24]",83475.7441062772,9136.25334719673,73073.6518633788,76981.5700239476,81380.8724788733,85844.6295640071,103297.689931962,1.13719912855535,15
"S[25]",75665.4320421104,9252.02287938547,61507.558900683,69485.1535268001,74956.9417745749,82894.611550575,89819.0246385615,2.23556794594006,4
"S[26]",74001.2102087191,7979.75446602821,65345.7871068538,67754.218778853,71332.350288867,77996.6634607243,89689.4529211206,1.19068150535554,11
"S[27]",80680.8392751545,8173.7706484963,66341.0618082494,76161.2285093993,81415.635671243,85201.2265795529,93125.5893966601,1.08684192987789,15
"S[28]",49756.1327388303,3910.79941275353,41607.8919544617,48325.6996063243,50537.0755534452,52748.3906895934,54644.2344998421,1.12633243486883,12
"S[29]",46322.4277094227,5236.83201689041,39203.1613200371,42060.0500948429,45106.5870335442,50129.2026875535,54534.8441601833,1.73542027320154,5
"S[30]",67633.3873225836,8755.14470453681,56506.9695799553,59520.5492863358,68538.3250900474,72195.3479388302,83343.9243226354,2.5888921711222,4
"S[31]",59318.071932328,6548.80144390893,52449.0276593214,53573.5244372397,56757.004686326,64893.5417174425,69274.6624255476,1.97168958438409,5
"S[32]",57549.4201036986,7452.69584996808,45474.4710983095,53244.7869334973,58262.0791206046,61025.4674768748,69483.8985581716,1.78689461081839,5
"S[33]",93026.8702163247,12431.6168775783,72615.4376856396,83056.2673232625,95684.5581881133,101137.153844358,111800.907918023,1.60342292306415,6
"S[34]",39834.0101563279,4711.39745518479,32117.163388324,36501.6004699852,41008.2815781384,43394.3256636738,46411.5390478466,2.42890273209023,4
"S[35]",71735.2864740856,4535.12205764818,65632.0932540546,67991.6143008958,70538.920967571,75304.2553541208,79592.6570622302,0.916468108038327,15
"S[36]",72971.1014019724,6741.86939429422,60808.6368501512,69783.8394530822,73678.5744294717,77203.0947136551,83098.8487052386,1.34945110397745,8
"S[37]",91942.0337007484,6505.70166386352,80049.7007100339,87729.3985582708,91317.918473294,96457.3701123681,101425.265368766,1.61139908038959,6
"S[38]",81673.4052328259,10635.875983395,66542.0976649872,74043.6146005701,80625.2572118752,92239.5155978544,97950.1596391137,3.42591696521975,3
"S[39]",155548.626775813,13596.723726867,130767.664206467,150575.285567322,155550.867035533,162443.76966263,178064.413312377,1.6893452639529,5
"S.eq.c",140960.878705851,47724.6058875353,96764.3002716446,107542.166367027,131742.53495357,151406.176314262,248389.727854533,1.16708166746837,11
"S.eq.c2",140960.878705851,47724.6058875353,96764.3002716446,107542.166367027,131742.53495357,151406.176314262,248389.727854533,1.16708166746837,11
"S.max",56555.6774900528,18394.575733417,31973.4942381884,41466.4501506778,55652.1395146402,68124.63739547,85117.7055717947,1.23124123218844,9
"S.msy.c",45329.7964003884,14379.4412543671,27888.8790202428,34239.0828989756,43818.3458943852,52217.0586259084,73257.7750013095,1.21596257961409,9
"S.msy.c2",45490.4575477627,14491.5597928076,28320.0299020409,34313.3988016745,43750.544239558,52103.7685838761,74083.9277382056,1.2144664620102,9
"U.max.c2",0.915587637259575,0.0318769150544807,0.858978325714183,0.896497973750989,0.92060220887702,0.944420576658805,0.953059650947142,0.998523816512713,15
"U.msy.c",0.808842156054682,0.056062665325528,0.710946727123443,0.774015718180354,0.817415158477912,0.860347184333353,0.874389507605486,0.997172998687275,15
"U.msy.c2",0.812217039834247,0.0613681946807819,0.708914429914666,0.772407391054436,0.818215423542419,0.868830819319293,0.888716358944488,0.987044951326143,15
"alpha",10.9816670794123,4.17885490891032,5.53960161581596,7.90316487436626,11.291780359992,12.8610243216031,18.5610436735918,1.06864076527294,15
"beta",1.96725477173218e-05,6.82939363484281e-06,1.17484369824387e-05,1.46789772134112e-05,1.79687611064249e-05,2.41158815467992e-05,3.12759059910825e-05,1.23124123218845,9
"deviance",7881.41538515257,495.365232228742,7148.41680959896,7534.13996740323,7819.80636355984,8224.23280597898,8664.86612684384,0.988113642615925,15
"h.above[1]",23410.7664684746,866.316869299589,21659.233662312,23128.5537769765,23618.1833808428,23947.1345700231,24359.2049791086,1.34611583544191,8
"h.above[2]",10754.1760364567,505.398515434727,10007.7606465925,10449.8593942755,10700.3560466768,11059.3730701922,11540.4301594557,1.01472550345828,15
"h.above[3]",3105.67739148838,141.060529672092,2850.12222133007,3014.16070613645,3099.71661576847,3199.11860709384,3307.91740494725,1.29527645204969,8
"h.above[4]",16990.3839114655,833.437397878297,15718.0593028627,16545.5735878176,16927.2283495899,17480.4115225884,18424.5739753433,1.00988196426574,15
"h.above[5]",27625.4135732732,1359.08699148217,25856.9553684399,27022.0377389916,27192.9935252903,28098.7008339325,30478.8437276087,0.958762216063175,15
"h.above[6]",14370.0830372116,751.310431028378,13226.4552986708,13852.75703677,14193.3679226551,15072.4807939477,15456.191411714,0.978424100534441,15
"h.above[7]",15383.1828479704,574.992181440089,14495.2199961574,15021.2073053792,15365.0443336292,15798.6248625569,16245.7926271864,1.52406315573688,6
"h.above[8]",14137.6310753806,759.218257658978,12846.141421692,13631.3425432522,14181.9474885871,14848.4409291793,15082.5443408239,0.955698096544232,15
"h.above[9]",13048.8517735801,668.907692721962,12221.7565838815,12721.2719846717,12885.706034663,13314.9681123232,14287.2115141903,1.26877360984305,9
"h.above[10]",19149.1304910182,1069.14678816107,17743.0596520286,18430.6632404156,18829.0878575595,19917.5029237575,20858.9524231842,1.1836717108134,11
"h.above[11]",21728.1817622042,1168.03031494767,20142.9968603078,21008.2805999206,21568.9371310519,22132.6243208853,24062.8763910645,1.20959154184136,10
"h.above[12]",25144.9342301182,1434.00962497114,22633.051923003,24235.3420440305,25179.9512349117,25870.120499582,27630.7740674403,1.35988251751177,8
"h.above[13]",30436.8485472273,1937.30959368544,27956.1152528084,29007.5444840187,30423.5837717656,31295.2931694699,34178.163882431,1.19741967843779,10
"h.above[14]",32647.0469547394,1641.40657823859,30407.4850278529,31496.0644212852,32406.3573995019,33943.3980356511,35352.5054474485,1.42658831492407,7
"h.above[15]",29144.1801139744,1338.10526429899,26967.5055718912,28095.5854700404,29227.1154224573,29889.0575374352,31087.2384872679,0.997023424988208,15
"h.above[16]",34687.9537652606,1423.80414429534,32636.5017179991,33610.4543990899,34562.578553358,35515.4704441123,37156.7261094676,1.239802310181,9
"h.above[17]",44396.6654771364,3137.03378655722,38898.5967961526,43527.4732283196,44317.470084868,46063.276895299,49461.2058769063,1.04079231650886,15
"h.above[18]",26846.13136647,1224.20292504483,25188.995196652,25923.9144232594,26701.2844097061,27622.6763674078,29028.606020596,1.04541480175309,15
"h.above[19]",20954.0781683018,813.328080040974,19539.9348768867,20476.2857440275,20930.9578564101,21643.7570540304,22055.4779626704,1.02024488437111,15
"h.above[20]",21613.5802807417,1009.1019394873,19949.6067866991,21106.4098521111,21591.2516235186,22457.9782666475,23201.9039252214,0.985089671316523,15
"h.above[21]",30060.8328735909,1050.74951475968,28271.3121918644,29216.1778392964,30305.1721033543,30770.8956925816,31541.761260046,1.09584603563343,15
"h.above[22]",50835.5817801861,1917.81921244847,47151.1179393501,49979.2079661543,51310.4274084073,51957.2414051804,53608.2099218882,1.01995897548148,15
"h.above[23]",33427.775663194,1269.76392409947,31823.7168205887,32304.6870684982,33235.2801142566,34348.3260194491,35476.3421090632,0.929442414379697,15
"h.above[24]",34214.1890930652,1843.74353007042,31398.9076479843,33091.4206214771,34142.0682758397,35166.7695845119,37707.4902542185,1.3641533607388,8
"h.above[25]",20859.97127862,791.278913475847,19316.9221392426,20325.8596782526,21044.3690350942,21454.4373011466,21823.1357818522,1.38110745455602,7
"h.above[26]",22841.9180739822,1266.53038528336,20783.1552800572,21976.8048940429,22971.9139798542,23641.4436661709,24746.3048915473,0.985169459383669,15
"h.above[27]",23872.272546143,1065.73763124596,22013.3188748905,23290.7253728884,23854.4162313953,24518.9758350776,25571.645080829,1.16271155360927,12
"h.above[28]",20204.2945838774,1171.91124803685,18512.2737350903,19399.97494328,20437.3218393512,20907.3528315491,22108.4657693492,0.982670708843674,15
"h.above[29]",22737.1695300669,1303.62863148287,20226.3176385023,22303.4018589066,22609.872720681,23683.2458663841,24588.2021149919,1.01599201876408,15
"h.above[30]",11992.9400640827,702.618854896903,10933.7243243339,11572.0338820945,11994.3991243196,12333.4864707414,13208.7800817704,1.20474909921903,10
"h.above[31]",22111.2616028481,930.157525377115,20672.4590874388,21577.1925422368,22120.5719042676,22808.3901802833,23561.5644021832,0.990674714681306,15
"h.above[32]",25818.4905682482,1496.64145049855,23720.15945184,24845.8119542851,25613.2751283348,26725.3195903016,28323.6902440322,0.984490108776672,15
"h.above[33]",31671.1149822464,1362.24607471105,29431.7453197839,30861.589596972,31637.8841406388,32341.2291164802,33985.36324536,1.15431562656519,14
"h.above[34]",26432.6528477193,1285.55496721273,25003.1261724058,25422.4343384174,25923.5446838255,27290.3193367855,28835.4545523654,1.01768504066624,15
"h.above[35]",18796.6247427921,715.437711133407,17359.2505921559,18565.9402963737,18741.1659565916,19239.895457895,19775.3568880677,1.01418492958447,15
"h.above[36]",20342.6934052984,918.343579440764,19060.5216770776,19710.1857025627,20370.1782590425,20695.2057229293,22240.4606410791,1.95030163987858,5
"h.above[37]",39165.957419843,1770.30325025505,36564.2962591783,37784.7013177035,38963.0315026583,40185.2070573406,42154.5550283934,1.17969901443932,10
"h.above[38]",31461.9310637563,1879.29656214092,29207.6082608024,30135.4045901134,30808.5038848054,32707.6875841215,34811.9186131316,1.49668866861941,6
"h.above[39]",19922.9641696483,1106.34699646749,18450.1473190033,19085.4066054129,20059.3064418153,20482.5728561217,22019.226748612,1.17174857888188,11
"h.below[1]",14122.0265457054,9224.71838434649,1493.39310612368,5643.58153801075,11642.4529722497,22849.8006706918,26730.9748893893,1.13102780515255,15
"h.below[2]",9994.78755368301,5100.59407169589,1286.62492746681,6248.51642593216,11229.0658930116,13762.4022592312,16442.1533570964,1.01115431614895,15
"h.below[3]",7394.67044023484,6167.63142943766,1728.47035774703,3272.83069652755,5277.9114096714,8157.41892004876,19299.3746049444,1.27649691230625,9
"h.below[4]",23240.1185406411,974.668493182201,21379.5164348194,22797.9188008451,23132.4241139882,23902.3584025168,24670.3651570736,0.954089339483889,15
"h.below[5]",56812.573483201,2556.64073071941,51692.390314553,55691.3862925979,56850.0713609644,58071.45706063,60674.9233451729,1.34298812870527,8
"h.below[6]",75570.2162103108,3826.61104261761,69639.4345243283,73461.8109399937,75786.5599305201,77474.2801886711,81587.0431356203,0.957180683006783,15
"h.below[7]",59698.5626793938,2721.36928825621,55158.2934632998,58074.6077852902,60336.0949787638,61109.9442674125,64199.7500072879,1.21217510910624,10
"h.below[8]",55764.0229001396,2960.77183249269,51104.0096301367,53733.4172627988,55711.246777558,58526.610163861,59736.0631604327,0.925733967848516,15
"h.below[9]",25530.8301421678,1024.88117638447,23613.746710488,25136.1855732567,25583.6714322942,26280.6423313514,27135.4142534505,0.980131256527571,15
"h.below[10]",64392.577022248,3854.01382046084,57354.5224107991,61930.3202513243,65326.6307981725,67315.108968727,69529.7960791945,1.02753189637434,15
"h.below[11]",110098.975792666,3901.46145593043,103496.974464656,107138.437363358,110758.913163706,113072.070949088,115831.986279765,1.00348765470366,15
"h.below[12]",103435.792862165,3723.27799055737,98681.0388236291,100869.564399101,103137.704907089,104014.95414247,110471.379958917,1.13463584550898,13
"h.below[13]",121631.521532586,6034.39375024422,113098.588782344,119137.287101835,119867.814889765,125280.958303432,133207.158532823,1.09933522413661,15
"h.below[14]",142326.155157519,7591.45582276012,125861.733950213,139805.099828717,143020.324567577,146503.095311588,152283.833911663,1.12693325703013,15
"h.below[15]",98578.2727667742,3982.31962496723,92200.3202177555,95663.3335496657,98971.8652923614,100442.079117964,105063.351972664,1.16619640924169,11
"h.below[16]",92208.0091945868,4047.17896189078,84528.6092818983,90609.5355389762,92019.763387216,93481.0504068434,98677.094420931,1.19694260711568,11
"h.below[17]",181510.230558203,9063.23861519975,169955.668994508,175081.892274982,178537.806760103,187683.784501311,198394.194218978,0.948477768305518,15
"h.below[18]",77360.1794445667,3306.65004876336,71955.8764157649,75514.3267200468,77786.6349882821,79038.0745078467,83066.1886913805,0.973786873157689,15
"h.below[19]",50097.321874422,3301.90260928234,45488.270924064,47041.2607397438,50806.7023711163,52912.3707350671,54994.2712652543,1.12143251669284,12
"h.below[20]",63308.4990856097,2316.5924439002,59785.2451655454,61774.9931804205,63181.2799552675,64900.1629057154,67406.0088379575,1.18518541479416,11
"h.below[21]",130936.481275705,7095.94364996292,119675.948692716,126592.446288735,132116.416691343,135203.668595648,142285.563419247,1.08332531671595,15
"h.below[22]",203693.611845853,11736.0540110736,188765.278456105,194104.961901873,203128.521373994,212233.380874316,226175.062655393,2.09904146793387,4
"h.below[23]",115289.429262228,5372.99994239137,109588.83446922,110953.530272921,113946.934660798,119744.077640337,124324.058279759,1.15442873686533,12
"h.below[24]",137049.540993194,6694.41065029517,127171.093799153,134100.371434306,135229.100733078,140823.251218488,149907.934348499,1.08470756749423,15
"h.below[25]",78038.0088223675,3495.52900806754,70410.6651230991,77088.7532497735,79258.9820345107,80046.1587621091,82382.6982509913,1.26916240777185,10
"h.below[26]",46371.5766957121,2333.38658305625,42926.5751535308,44433.8129844572,46614.63399935,48023.1990801256,49859.2993250405,0.943379944394701,15
"h.below[27]",66390.7973389496,3191.66020151764,60708.5392046456,63820.3918435029,67667.5352061571,68658.0244527858,70384.5454006442,0.924124473147777,15
"h.below[28]",65057.3573744804,3971.43717420878,59961.4127881011,62064.0909642346,64765.6393287021,67551.555915729,71938.9201425991,0.99449794862364,15
"h.below[29]",76641.3795014624,4145.18245543561,69653.3467967446,73662.2848120417,75933.4998151265,79100.2531733526,82780.5434512187,0.976761005177225,15
"h.below[30]",35747.6730647653,2155.47076802432,32717.0687323597,33996.976235385,35690.96516419,36874.0407601047,39604.3073935034,1.04915394134918,15
"h.below[31]",45643.674727426,1539.2958521275,43508.8676237875,44356.5914189086,45533.5920579819,47223.4327552855,47682.340869131,1.05790748633234,15
"h.below[32]",71640.1476174683,3375.27788482288,67441.8129425622,69054.0124543495,70911.9457421411,73618.3935607483,77958.6998488116,0.977160419738758,15
"h.below[33]",50636.8337759298,2744.05621817657,46381.2745639919,48703.7431007844,50644.9210413544,52957.7001226214,54193.6959356915,1.04636765926714,15
"h.below[34]",97738.8596256995,5271.58493456662,90587.9262256411,94807.9547396579,97368.5321595802,99976.6657381027,108051.092494543,1.19880222713566,12
"h.below[35]",33851.3328902091,1519.1242732665,30870.1936710466,33165.9466582215,34050.0432311148,34782.593563941,35914.7993092124,1.00846366112107,15
"h.below[36]",42420.0340155902,2490.43258838506,39938.5885584229,40955.4587726253,41324.2803972594,43557.7085452406,47507.8826651525,0.939338938499534,15
"h.below[37]",76450.081506052,3174.99931285156,71155.1092568315,74886.8697265782,76607.2061297905,78040.7991558982,82555.589427529,1.04902082437517,15
"h.below[38]",73699.1860255571,4140.77353331645,65677.1334455117,72155.5215323079,74182.8003270665,76429.8910146941,79442.0518831247,1.09939726676702,15
"h.below[39]",27495.9121415992,1218.20055552695,26263.4438828551,26524.8325259097,26911.3998240567,28268.5844541064,29716.8222374383,0.97251120401954,15
"inriver.run[1]",43525.052419628,11175.7865856742,28605.7937634395,36608.8255015559,41539.0182187482,49894.1658541609,63144.3526470363,3.83664892255365,3
"inriver.run[2]",19474.2755018324,2611.21473131987,15791.2836353839,17822.0808763664,19353.3634611009,20559.0951302116,24428.0840058161,1.03023579615743,15
"inriver.run[3]",9866.32029172157,2692.71150067839,6188.50770117677,7543.92892364143,9684.34275668889,12335.2897832317,13818.8873419377,2.39319941311164,4
"inriver.run[4]",22087.096054497,1306.21605887508,19781.0398994228,21582.0565054837,22081.4033999512,23276.1877617556,23903.1194795122,1.68853021297351,5
"inriver.run[5]",70526.3857233541,5806.43784591359,63310.403343221,66273.9182573322,70056.7044191061,73191.4406119621,82102.6530750685,1.31326735994692,9
"inriver.run[6]",86148.1864262732,7097.88580002964,77292.7444710534,81244.6265224896,82518.359624841,93118.1111338422,97008.5025766226,2.22425795079577,4
"inriver.run[7]",83085.8133474217,11929.5578688735,64545.3512102412,73658.8390398219,88002.0320746802,92754.9466371195,98660.5237009606,1.94881418390242,5
"inriver.run[8]",56007.8616208221,3169.46771618474,52103.6275183517,54026.9940776677,55128.3864540771,57298.708527447,62291.9445179571,1.19229636146392,10
"inriver.run[9]",72514.4110884172,6496.54033121052,63222.346616241,68137.1505075581,72546.3708432424,74816.4004877436,82673.5744020345,1.55315221633933,6
"inriver.run[10]",79016.5316584128,4436.16087069593,71235.1135149772,76408.1758369643,79450.8859547315,81148.6208435153,85704.1503930305,1.02685749637476,15
"inriver.run[11]",84623.68542694,7785.39386522457,75668.4036177133,77936.271607379,82505.712567737,87570.5298634664,98285.0844787745,1.4986026933772,6
"inriver.run[12]",99534.075042381,9860.18488404915,83011.623182114,93821.9657708233,101554.676632484,107400.261842851,112376.449626472,1.71889447248522,5
"inriver.run[13]",108712.182538534,7381.10538597761,96338.3993368771,103882.415843187,110077.725101462,112642.428013745,121212.640003122,1.72968922973921,5
"inriver.run[14]",91433.6302734906,4247.86038097699,84352.8033766475,87942.5471713521,92514.8081364655,94221.0686715441,97714.3502494131,1.21364840835614,9
"inriver.run[15]",101825.781480056,9771.93870938768,88060.2609944708,94889.3391479841,101362.185905841,108257.376544246,120082.699069448,1.46293857885455,7
"inriver.run[16]",118755.536922733,7676.60050586381,109027.157509149,113246.636835437,115726.25102435,124824.381810456,131614.549514043,1.15193966947072,12
"inriver.run[17]",81553.2258043575,6680.65514517888,70081.5341384895,79505.9769918305,81170.0073146841,84534.3437527047,93690.4796724315,1.7259340964023,5
"inriver.run[18]",86666.7132226833,9401.24151246472,76370.0604231596,78315.9466243257,86607.8454914514,90525.7944578553,103561.864140336,2.11290729396075,4
"inriver.run[19]",82708.871428315,9925.61110321369,69138.4311704225,76505.4885867447,79671.3571684524,87386.3872235133,101117.830717316,2.96420750076577,4
"inriver.run[20]",87956.943391896,9860.48172030458,70191.6181702094,83804.9240889285,88206.9609260186,93427.1064697505,104601.025328069,1.7031053913161,5
"inriver.run[21]",86636.9171248158,6655.93043056288,74394.1913582714,83066.2335453944,86226.0363002877,92389.1372419258,95035.978705468,1.34189983739281,8
"inriver.run[22]",124653.93463466,9228.36196927252,111736.764868206,118668.660856039,124412.062174566,127937.227680473,143363.283521994,1.47167491034079,6
"inriver.run[23]",122003.359468631,8553.65716811369,106310.72491927,118695.301851823,123226.475625622,125972.548501964,136551.801068572,1.64513116840535,6
"inriver.run[24]",117689.933199342,8639.11835677937,107038.103060933,110715.971651529,117801.628921469,120850.375010629,135397.742872772,1.10831930839891,15
"inriver.run[25]",96525.4033207304,9517.55364583956,81454.2060858568,90238.4617829104,95317.0958990621,104286.806611609,110866.640203593,2.35083292870446,4
"inriver.run[26]",96843.1282827013,7886.78764858269,87861.3025507161,90746.1167956424,96224.9003699292,100465.607069864,112508.756239046,1.2411310871646,10
"inriver.run[27]",104553.111821297,7698.08891175689,91742.7293187155,99900.1455700025,106327.053272614,108362.420445716,116896.028486417,1.08975081591865,15
"inriver.run[28]",69960.4273227076,4011.07604737816,61661.6595902504,68145.8345424971,71690.5750025326,72788.7407269159,74227.6079154128,1.08820774265046,15
"inriver.run[29]",69059.5972394896,5596.44371494381,60081.130142418,64647.3631263737,69073.2327078363,73407.1032886452,76756.3369882158,1.41058766142133,7
"inriver.run[30]",79626.3273866663,8772.72010263851,68369.752875396,71214.8016722215,81161.1301427799,85012.3302125307,94733.9285183515,2.65764432253455,4
"inriver.run[31]",81429.3335351761,6424.97042362214,73771.4719701952,75891.6060984071,79826.488349084,86278.0354410368,91938.9550633168,2.02594862779773,5
"inriver.run[32]",83367.9106719467,7017.39475959477,71094.372799625,79506.4714672088,83685.4733753387,86204.0909481017,95281.9220737588,1.78953624029317,5
"inriver.run[33]",124697.985198571,12707.5436382148,104504.143572949,114594.572787401,127663.641999261,134827.367546112,142585.456730319,1.66063050305778,6
"inriver.run[34]",66266.6630040472,5008.93590491117,58997.1661511968,62654.1504732752,66570.2446284084,69911.6479556296,73702.3300713512,2.10476080113092,4
"inriver.run[35]",90531.9112168777,4665.95204209402,83975.1572103313,86890.334969472,89435.9131723964,93417.038584526,98909.9960141764,0.947903826967174,15
"inriver.run[36]",93313.7948072708,6729.74688364486,81307.8217983248,90021.302649524,93003.6570302363,96930.0517167721,103919.044882491,1.20374664842959,12
"inriver.run[37]",131107.991120591,6202.14359396448,119849.947672665,127406.69960934,130622.784720699,136023.892801957,139613.876468723,1.55693417852876,6
"inriver.run[38]",113135.336296582,11120.5464817647,98903.2018441642,105288.895370781,109712.760914502,123720.308352764,130798.811246693,3.81925021237254,3
"inriver.run[39]",175471.590945462,13815.2621392578,150266.742415058,171705.606118105,174463.129213461,181348.162803267,199247.940203167,1.60565950906612,6
"lnalpha",2.32850302030292,0.383912107356723,1.70553288957807,2.06721450958693,2.42407505926265,2.55404571208815,2.91979820066122,1.07322053066811,15
"lnalpha.c",2.53825796878627,0.377168875136696,1.96042602409231,2.26994383563273,2.53328473072584,2.88994660516471,3.05969047690369,0.971129247877024,15
"log.resid[7]",0.202533854868497,0.522682148860747,-0.522189446980414,-0.147257173802333,0.167840989199386,0.570506979544827,1.14716262632804,1.73321203015979,5
"log.resid[8]",0.471635791017163,0.346658759690059,-0.0908675876392433,0.249503675587578,0.385642379114721,0.754296098943239,0.969562897942275,0.938187615982105,15
"log.resid[9]",0.379680602757969,0.400997551179521,-0.204072366630878,0.109044639974925,0.383855134276395,0.65569660762995,1.08601900439425,1.1716469561717,11
"log.resid[10]",0.533398007796908,0.336727112695037,-0.00250016398315944,0.319100461223395,0.576052181340964,0.785220867110983,1.02546563163191,0.984177500479888,15
"log.resid[11]",-0.172154989030602,0.285315854203297,-0.764738075968862,-0.276796378378553,-0.0981410934298275,0.036208178069697,0.159509352001466,0.981170058813083,15
"log.resid[12]",0.00325879526594299,0.335483009554878,-0.77652487368469,-0.0459829764580144,0.102118710862987,0.176364462319455,0.320534975034199,1.1623988221989,11
"log.resid[13]",0.025328949423691,0.380107935255486,-0.801207081479091,-0.0690062714823316,0.0858562492971426,0.276142762109579,0.478948585221461,1.14465284543995,11
"log.resid[14]",0.126693626889732,0.256003865255852,-0.419865879884978,0.0451057557707335,0.161424662624936,0.254594046408304,0.457080425454574,0.976482751711676,15
"log.resid[15]",-0.00438999668483125,0.284823436086307,-0.654308794347343,-0.051842378316957,0.0654802403232022,0.120681725005766,0.369053514465331,1.00492219480281,15
"log.resid[16]",-0.197908410315079,0.299344378170188,-0.840562348640534,-0.288575365564557,-0.124795919056435,-0.0428014856057155,0.163208423667629,0.997226906638743,15
"log.resid[17]",0.0931610387532152,0.321635149556364,-0.684618278163902,0.103373705840318,0.136143020793613,0.268082642155073,0.38717371166231,1.05130825798767,15
"log.resid[18]",-0.0140264149545783,0.327969082669639,-0.783040051696687,-0.0254731506945438,0.134319195567382,0.165819471637136,0.232958786028179,0.989000937183743,15
"log.resid[19]",-0.369853100553384,0.373039805883282,-1.15763968055205,-0.497352867098123,-0.281900846009558,-0.186866615686105,0.099760983723276,1.09591378048825,14
"log.resid[20]",-0.594797308085035,0.301423354927065,-1.34304349092886,-0.589255086216659,-0.484317989994013,-0.433481350282968,-0.376462314252016,1.04154549424005,15
