"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"R[34]",118905.467146605,12380.1235597875,98266.3835708638,111564.343138329,119813.132748721,125579.733050354,140072.098981034,1.39843980017896,7
"R[35]",133811.198967661,9801.57764348941,118144.274401355,127792.981835721,131540.205639372,141925.906690603,150146.641185832,1.12029451189961,15
"R[36]",72337.7939561787,7083.44458527243,58659.1922365249,68184.051992523,72272.7342017059,77453.6551138675,82148.4707511901,1.11989447887334,15
"R[37]",152682.419877015,10999.0962717116,134621.623577733,143943.016975547,157867.198638772,161995.785059926,165149.451808502,1.32206636895897,8
"R[38]",151952.718690373,13618.9320320106,130311.99165726,142480.700902526,151032.075869981,160221.651634103,174746.710530222,1.03832136988576,15
"R[39]",163458.041063375,15679.5435448425,146211.525936269,152717.262667323,159718.231456359,170637.724417237,196015.547777108,1.07623124497792,15
"R[40]",127970.740942996,17188.5740168525,92886.1538365793,119183.169094425,130074.365437261,139845.421516072,152245.013292872,1.69916955234287,6
"R[41]",887299.340500541,129128.811153515,673137.997831957,824082.172592749,911454.160430648,964515.444712511,1095629.1019153,1.21012890068915,9
"S[1]",18642.1429585218,12755.4308209291,4579.22100211893,7664.1814212977,16265.3264898159,29074.1832092393,39963.0142824505,2.01230735291743,5
"S[2]",7825.26385930721,3221.81273605238,3210.74407751126,5216.85892332854,7803.79524809993,9984.83480740331,12902.5091972587,2.20550592096035,4
"S[3]",5627.48602437774,2762.59183022188,1930.71549929305,3183.66885874562,5558.84777088091,7961.30617590808,9408.53390386319,3.4723512930373,3
"S[4]",7535.48642433725,2847.63300242627,3123.86726109905,5717.54570322,7519.94982602015,8910.36334499759,11937.3522416683,1.1029883442123,14
"S[5]",47748.8421607974,7676.53256128478,35015.6651534101,43488.1375607511,47824.452116361,53346.7999284725,58443.9558393762,1.12901728707765,12
"S[6]",66965.997036961,7558.5530903105,55199.8267312585,60602.5022467991,66811.9099328144,73741.5555453367,76173.2716508114,1.87242554834176,5
"S[7]",52555.5722269598,11478.5839191586,40274.7383311157,43643.7575123335,48661.5635111328,59966.35212368,72854.4334421621,2.92295522654212,4
"S[8]",39800.0971642791,5142.03399584811,32088.2354551685,35745.668505229,38732.0350809894,44438.087977097,47290.7449222802,1.15108660688323,11
"S[9]",61313.0151720966,8010.44924478735,48764.5932059568,56002.0281780804,60273.70072304,66823.0239313443,73633.2759354287,2.53696563909863,4
"S[10]",63516.6127660177,5896.72660329711,54840.9839272402,61022.231902259,62626.2935577987,65213.4170948379,75586.8207691198,1.24444337863022,9
"S[11]",61146.1945699023,6334.16088974787,51436.4079391076,56726.4316721849,61234.1068411168,65333.1838247929,71849.5963470544,1.35297924711976,7
"S[12]",77687.8762323388,4751.94571643503,67294.6735983795,77041.9901851542,77557.3913272667,80505.9386667714,83573.0545336418,1.39742727760242,7
"S[13]",72344.287574813,8162.97979129567,61193.672820269,64588.1334262109,71460.7888454007,80380.853371808,83211.1836412269,2.11624637579389,4
"S[14]",57531.4385627367,7627.68414667176,44129.8442440092,52352.3008297265,59316.6859805224,63147.7497411082,67535.0367497132,0.95064694520891,15
"S[15]",73256.5014513049,7571.06788325937,60641.9832442997,69426.7602458453,71934.7908243816,78432.507950217,84639.5805232521,1.3053295416843,8
"S[16]",79907.5622514693,9384.61797984555,61405.1483865971,75931.4575633576,80072.3460325778,87921.4291636769,91387.9323709838,1.72902118232097,5
"S[17]",39913.627490853,7851.52682480745,29433.5770383239,35618.3925176767,37408.2795571688,43061.0399592149,54894.4916531341,1.51277896335631,6
"S[18]",58920.0435037094,5983.58537124449,48227.779423711,55314.0257698093,58716.7486169394,62817.7656213836,68230.0126666189,1.08049525088123,15
"S[19]",63393.7048151792,8520.83017003304,47553.5857158328,60074.2940086396,65300.6683038234,68355.7641658405,76529.9844053085,1.34760648295815,8
"S[20]",69140.3956167626,5819.69955151928,61950.0909918797,65898.0544633544,67656.3838425581,72021.5293728118,81444.3183349017,1.88578745826633,5
"S[21]",55101.9153983378,8544.12861541853,42499.3219986011,48413.8969189148,53158.8862311254,61971.1675966151,67870.0164877163,1.34951586330314,7
"S[22]",70495.1537986036,8862.904152385,58648.3103410453,66101.6012870711,68933.4399765543,74933.3157313821,88089.9006299394,1.48215608507588,6
"S[23]",93000.7418621044,10402.021578672,77907.8431594639,88463.103102317,90590.9788912554,99445.5288181667,112963.613432159,1.02970053734146,15
"S[24]",79407.0539007274,9373.28348263906,66324.8080466324,73042.6257837656,80368.0934934636,84068.0406783093,97106.2232601246,1.30065676726966,8
"S[25]",77481.5413729541,6868.09521955792,68679.5761970631,72007.6728024373,76780.8144808949,82539.5763650029,89117.4454711485,1.89182420287665,5
"S[26]",73525.0131764161,6360.96598017114,63866.2065823608,68961.8996827768,73037.6136606241,77012.0592392711,84879.3711049213,1.74095069099341,5
"S[27]",82613.5599542475,10671.9730525837,64800.3836420679,77435.8795655666,83067.7467874419,90998.136976707,97136.9105245391,1.83966880256435,5
"S[28]",49550.4023720405,4205.72398476602,42938.3063880661,46409.7526416627,49107.2178624938,53072.1289996909,55730.7012764988,1.10207305928305,13
"S[29]",45188.6737326265,6580.7369198093,34616.5055335059,41223.2040505911,45475.0000543439,50599.1079409071,54363.0288683453,1.46941264113108,6
"S[30]",64703.8429506282,8588.53638003186,49598.0257179795,60175.2813404903,65285.8943678596,70445.6599105416,76588.6167160531,2.57365722945636,4
"S[31]",58319.217029786,7400.59003558472,48726.4123766719,52615.1681655761,57513.1627299601,63213.5773326534,71354.4500278729,1.96292329603883,5
"S[32]",62963.9883823244,6583.861572927,51107.7890247086,58765.651966832,64606.7283793276,67850.0331253151,71563.2126181295,0.981473692149829,15
"S[33]",87097.0996374845,7848.94619199086,71116.2012282521,83508.1281570288,88041.1588783323,90952.6634264446,99086.9589300355,1.31271881520857,9
"S[34]",38170.8642720278,6097.98963174209,31000.7998624119,33588.0766094337,36432.5681319267,42071.9960114216,49642.4169925112,2.11745170699319,4
"S[35]",75527.3267696886,11905.8536172365,58630.0578665308,68609.5571167797,75880.1413400001,79453.0999160454,99496.5074527824,1.91051966763138,5
"S[36]",61841.2997621917,4287.41386659566,55175.4125654577,59882.6572051011,61868.7926031778,63606.3078012389,69851.8921386004,1.8022017924551,5
"S[37]",88502.3286516747,8925.65829137592,73716.5830524374,84256.5352971115,86639.7024483013,95862.5514220295,102103.310027364,1.28531149132425,8
"S[38]",81332.3699036758,10052.9710505377,66577.5349782235,72481.891363647,83600.1126567201,90006.0974896106,94460.7608118006,1.21838743719503,10
"S[39]",163123.022357656,13195.5483579717,140947.631330478,155460.962040108,162570.871155211,173462.600498161,182286.087380068,1.89326097321505,5
"S.eq.c",152560.835008988,58609.105364902,102933.881907226,110970.236909288,134461.529357355,164540.3598134,287107.18569648,0.979079207465619,15
"S.eq.c2",152560.835008988,58609.105364902,102933.881907226,110970.236909288,134461.529357355,164540.3598134,287107.18569648,0.979079207465619,15
"S.max",61678.0294329907,27466.091531808,37659.6634759455,43050.1384875235,55238.5254614608,72595.1951634103,120367.165371581,1.00736755346868,15
"S.msy.c",48288.3648406072,17786.5533755298,31749.7611952625,35530.0982654026,45510.8260574058,58581.2100707171,84055.0331342496,1.00536302129663,15
"S.msy.c2",48804.4602838791,18096.3685465381,31925.3259880965,35527.6834676598,45379.0305547755,58427.6132302156,87161.0127973087,0.996473949724605,15
"U.max.c2",0.913372156382509,0.0373022221867575,0.848598337462167,0.890716236465333,0.916064505226025,0.93049038255102,0.976177837702687,1.00427405626867,15
"U.msy.c",0.800657180999528,0.0575231442361268,0.694439579698887,0.763837739260631,0.80912121477169,0.83550515429838,0.877805368561411,0.967798046513019,15
"U.msy.c2",0.809118720180437,0.0731074045668234,0.692558880676072,0.761905900284812,0.809197928533602,0.83853192446924,0.943905380627077,1.02253799870986,15
"alpha",12.5488275688775,9.18039286033065,5.31603004529768,7.76652307504326,11.0134181182566,12.9315591175632,30.8969837406051,1.0873505538593,15
"beta",1.84401354631374e-05,5.89547975796289e-06,8.30791351539213e-06,1.37750163457653e-05,1.81033072777746e-05,2.32287289921219e-05,2.65536095573114e-05,1.00736755346868,15
"deviance",7853.94201344259,480.011554897273,7185.57482564215,7509.35912077606,7781.01339474617,8166.50253927922,8568.20082347916,0.902353246581382,15
"h.above[1]",23287.6512638651,1112.83948669166,21370.1536945971,22641.4464464149,23430.4345434039,23748.4708809125,25282.9319925094,0.927193427777127,15
"h.above[2]",11221.3707413154,565.892544834485,10208.3738396851,10924.2164256171,11122.4892904964,11706.6751864792,11949.1132375226,0.928227499470848,15
"h.above[3]",3173.13386501906,138.910880253432,3010.76436233278,3060.70745433007,3101.81558677199,3301.76916238995,3388.55442806171,0.938543607556915,15
"h.above[4]",16883.9879487866,948.229649052908,15765.9066103974,16379.0549694817,16658.1050789631,17159.4029712157,18754.6903795862,0.964731286976842,15
"h.above[5]",27064.5846710039,1252.57863958135,25079.4542505821,26296.7757058138,26945.0370092396,27676.5810618619,29132.7892593801,1.29878805002501,8
"h.above[6]",14455.889932149,876.893507849073,12973.7843221402,13877.2428972464,14681.8457895407,14930.0111643783,15834.3178308935,0.952644871339693,15
"h.above[7]",14957.8553434648,812.823991425416,13319.4840603592,14435.1843315762,15212.6969217579,15553.2411352201,15782.9022503582,0.942738315088882,15
"h.above[8]",13684.2060277054,661.077921428984,12494.6239246938,13213.9873944343,13750.0278390539,14118.9881529331,14701.1168965165,0.951516184673221,15
"h.above[9]",12837.1201394271,576.247030617575,12060.8816282651,12370.8855061709,12778.2784840191,13162.6602535383,13867.8584059163,0.981067079284888,15
"h.above[10]",18931.9166361628,1103.94202094397,17206.4924479413,18270.6840437462,18860.03522604,19446.2337171148,20961.9210784935,1.27814085174749,9
"h.above[11]",21442.7977264543,1061.26545207417,19607.0521908123,20577.0030180822,21571.2167919162,22332.8567089461,22835.1150276428,1.01482535110427,15
"h.above[12]",24874.096495921,1228.29588485256,23104.255676525,24088.2509154795,24670.4660617593,25491.346200785,27349.9117521973,1.1025236441291,15
"h.above[13]",29989.9852857825,1146.25057678499,28173.3857977603,29369.2587421782,30062.1204241242,30433.5636230553,32274.4952236134,1.57907659480318,6
"h.above[14]",33424.7069325405,1548.5232035853,31341.0682553219,32067.4162479445,33754.0650920396,34565.5531633894,35859.6640430706,1.34746226616602,7
"h.above[15]",28875.8536635103,1204.32464223,27136.6818033912,28030.4726214974,29045.1105662315,29379.3717168262,31086.0654079245,1.12982293494985,15
"h.above[16]",34187.6304614097,1919.346014768,30375.8150128167,33192.269649398,34144.5215362347,35593.2105080285,36752.0772401585,1.17040150811121,13
"h.above[17]",45364.3845199768,3200.66030944257,41227.2714574248,43104.3590553699,45274.3558447495,46261.5371380046,51166.4642842601,1.57997554975194,6
"h.above[18]",27128.3894265642,1035.00322226124,25242.0338256896,26718.9518134694,27147.4821720666,27883.9264496552,28483.5729891313,0.980858396649146,15
"h.above[19]",20249.3254663722,820.113118910935,19302.8348641991,19873.8162189706,19982.6435730484,20385.703195912,22049.1855343338,1.34538808083502,9
"h.above[20]",21461.1468032233,1342.07267350486,19775.9122136194,20393.0182876503,21298.8380505368,22504.8306613309,23888.2882244273,1.0419750586614,15
"h.above[21]",30791.8838008767,1571.16033176947,27981.7604948747,30030.2809316348,30895.9402440659,31921.3584948406,33070.9106869597,1.06602658783705,15
"h.above[22]",52050.2412674131,3324.14962869585,46018.4086744995,49809.1829473067,53326.1653502973,53716.9152179847,57185.5829021696,1.6442799251555,6
"h.above[23]",33554.063935632,1218.8109201532,31306.7671140782,32962.1241033264,34014.5850739285,34335.0169262364,35125.2042539064,0.970089565955667,15
"h.above[24]",34599.0869786637,1474.01727919844,32704.8217613245,33683.2489184198,34315.3412611973,35457.5608545366,37438.1695514296,0.927288696127148,15
"h.above[25]",20983.7736589092,1079.8209618647,18899.5983838988,20527.1839421484,21216.4700201217,21445.800984418,22649.3164160846,1.06970337079881,15
"h.above[26]",23026.2413311271,880.873545249439,21892.8653397895,22605.0120952096,22694.1130992673,23393.8343594859,24877.2748239247,0.998625534410332,15
"h.above[27]",24842.5398712023,833.679950698338,23620.3218128138,24186.9128085408,25087.4270319969,25346.356880873,26122.4252732519,0.990264958528986,15
"h.above[28]",20043.6160062481,1160.80405195389,18437.9856851328,18964.1380151507,19953.0318920928,20928.4225138651,21842.4476683169,1.01670914588616,15
"h.above[29]",22018.4454229456,1289.99415180159,19653.1043653913,21418.8452869496,21944.5309940984,22728.2402917339,24090.1427355995,1.43969964663703,7
"h.above[30]",12260.8300087723,660.670453673866,11342.0283595048,11780.4274232849,11902.2044162899,12865.5874202117,13212.4778275137,2.32840202619504,4
"h.above[31]",22395.3867146093,1152.65039148097,20775.1795526203,21721.5430946264,22271.6061093326,22930.1202359745,24644.5394775403,1.23434025026575,10
"h.above[32]",25265.9813140369,1446.10668149315,23091.3817208146,24353.5380167897,25295.1723711634,26216.0884764176,27543.8513085334,0.964229291353725,15
"h.above[33]",31061.3436743509,1955.34423230854,27799.8690525344,29786.7070580172,31127.6748102414,32222.4661092554,34138.1987816891,1.1170859090661,15
"h.above[34]",26331.8416978287,1403.80802244971,24874.798931592,25169.6177653956,25911.9311733882,27334.3865048623,29042.1012135603,1.02662048277415,15
"h.above[35]",18504.9044844789,836.000498788572,17301.0577328279,17874.3992519617,18413.5330810497,19142.2705363911,19877.7688911924,1.00597401204412,15
"h.above[36]",20762.6401806305,957.95289927579,19541.0350239921,20221.0783652144,20631.8287342647,21029.853598121,22842.6398712001,1.00853267786369,15
"h.above[37]",39461.6303784458,2138.74558657046,35566.0133787608,38397.7531154154,39336.7813647985,40542.2157846873,43088.053308211,1.24544584444136,9
"h.above[38]",31182.8284564592,1507.48430953526,28664.4537933605,30381.9088471767,31037.0224357439,32076.4907037616,33679.4807205416,0.949630045824367,15
"h.above[39]",20193.7759851153,782.007039675751,19017.0774799767,19582.5004842287,20073.4041200913,20885.601507037,21283.6333698486,0.970760718272418,15
"h.below[1]",26102.4613955404,15642.4844267181,1750.0864089343,10299.2585853047,28706.5168938025,36243.4848990743,49046.930546895,1.44249309057899,7
"h.below[2]",7378.00485652631,5130.37399088248,1066.12108031615,4266.68708177973,7294.43091226225,8652.3472925279,18004.7204245937,1.0031432360566,15
"h.below[3]",5482.42264497877,3933.99468444355,331.123439320779,3369.40649956979,4866.80475679048,7647.13102762631,12798.6415823074,1.20138060475008,10
"h.below[4]",23249.966989566,997.505780347811,21083.498285079,22909.872919804,23430.111297025,23716.1712954746,24630.8842482091,1.04795019870515,15
"h.below[5]",57877.6868366603,2970.65794756943,52099.1771274126,56281.955695793,58173.3451905956,59689.8987264277,62233.6786198037,0.976652101691595,15
"h.below[6]",75404.7888092282,5075.52138581069,68159.4399309652,71663.2304282332,74463.3831951227,79606.7620524477,83212.5112356752,0.957432276900032,15
"h.below[7]",59441.6654882031,3243.67175237171,55167.3325943576,56798.5841299178,58271.6939664379,62631.2872266823,64176.6905871997,0.974662240445193,15
"h.below[8]",54513.2134012242,1596.00874737443,51231.8413511973,53788.2807688769,54659.0238553956,55471.9165775708,56712.9397805835,1.2652818041578,10
"h.below[9]",25696.0182065061,1882.47988086409,23674.1706801778,24172.9795027025,25293.0940446971,26445.7697898686,29435.3905557204,1.15998693830786,13
"h.below[10]",63881.0378530434,2607.41532040629,59449.843331694,62385.1794311562,63357.8742695425,65562.5059982772,68165.9648535471,0.982377003166823,15
"h.below[11]",110465.228792203,6245.44222805336,98250.418073208,107536.967372961,110652.983700263,114595.032423914,119534.753745686,1.58481699021032,6
"h.below[12]",106890.966745977,5467.96765971408,96473.6505827222,104351.098682099,106794.776304839,109709.299770314,115459.368579817,1.08945361424348,15
"h.below[13]",123038.877238795,6159.9272297443,110325.176157852,121834.93906908,124017.023358698,126004.908130035,132427.895821516,1.11752676409628,15
"h.below[14]",143656.024656964,5708.48513136194,134219.624355565,140592.017590789,143862.351398655,144991.196519554,154499.840305745,1.11406968314607,15
"h.below[15]",100238.134891053,4802.12251414708,93543.622371414,96802.312646823,100537.860540979,105095.746153403,106351.395532582,1.08024486715953,14
"h.below[16]",92894.8233066129,4876.63746537247,84799.8724093446,89857.5043625762,94056.6188456454,96535.5948054994,99446.302528998,1.35919838989984,7
"h.below[17]",182240.282508153,8688.25273020026,171976.347081222,175229.335209124,180767.919091189,186967.488156216,199587.698631561,1.42772952452256,7
"h.below[18]",79620.6470754699,2572.59135177214,75082.1333599739,78408.0341484321,79819.5642398809,80856.9336595003,84160.9298910412,1.2116545231684,10
"h.below[19]",50568.2084753699,2471.26557462193,46377.5621027725,48968.894092949,51135.0271118446,52604.7338337184,54176.9442247949,1.05584348836714,15
"h.below[20]",62214.4897912565,2795.25573965154,58113.4792748397,60431.1642868999,61822.1405097061,63133.23717766,67056.864835613,1.79170528438516,5
"h.below[21]",131584.074183415,6408.32610362051,121318.687853627,127540.84672277,131026.257789382,136801.973575285,139757.956447421,0.960755963017715,15
"h.below[22]",209197.043037378,10821.9775871321,195655.250502935,200988.037237461,209192.833088669,215604.551079198,226726.185629672,0.954121616889624,15
"h.below[23]",117478.060714352,5077.33170663979,110488.993339731,114113.479414768,116966.176189281,119279.673641464,127485.264010352,1.07182141603628,15
"h.below[24]",138637.38266601,6377.40953157283,129344.693725694,135643.547864782,137980.85901817,140712.789272752,150749.595613481,0.967603005331219,15
"h.below[25]",78946.5167448072,2621.33507251379,73535.4750941347,77750.4016055378,79468.2820359684,80330.910251949,82555.761923858,1.13520712874795,15
"h.below[26]",45015.2869873487,1762.56694055272,41224.9915587207,44773.5517489183,45207.6628907205,46238.535559449,47394.006137567,1.52160878284873,6
"h.below[27]",66528.3218956996,2396.8462397998,62232.8765440084,64747.7862738449,66716.995931831,68625.8069561243,69509.2127137579,1.09950427421243,15
"h.below[28]",66242.0572443377,2956.33392244859,61507.5263412968,65259.6074623512,65690.4519245417,67945.8375199229,71177.1024204906,0.960418863991738,15
"h.below[29]",75168.9060360565,4240.46121812971,67188.2496944313,73265.743794602,74933.7504408882,77894.7121262618,82082.1029045988,1.02237608913166,15
"h.below[30]",36096.9120119163,1853.58593540017,33531.6468601052,35124.913838234,35709.8089324346,37082.0897757279,39734.5203557484,1.24328491497797,9
"h.below[31]",46915.3366107424,2324.69437143465,44145.9842071611,45365.322709781,45910.8509026655,48183.7036298987,51430.8835240791,1.16826996151662,11
"h.below[32]",70706.2218942538,3487.37774630106,65173.3248342547,69040.0007510334,70527.8036240375,71999.331298214,77598.7308330096,1.08104909887391,15
"h.below[33]",49285.5752384427,2958.46656676317,44256.3243317565,47136.9159223962,50024.1454708961,51101.2537566061,53507.7501709634,1.13545348605129,12
"h.below[34]",100330.801452028,6156.134055006,89576.5482693457,95814.9064495692,101337.559434227,104763.005936078,109231.096896696,1.05747710725909,15
"h.below[35]",33834.9717242443,1513.98952402933,31898.5198589972,32464.9970586326,33719.6981062778,34637.961696583,36528.9131107797,1.09282026780711,13
"h.below[36]",42187.2737280239,1732.14748757446,39332.2425162439,40772.3448970029,42378.2807754238,43450.1094422129,44671.0128930152,1.14411600706769,11
"h.below[37]",74357.002913465,4014.20231349287,68426.2324259275,71156.6673661294,74718.8469641654,76119.5243781511,81693.7724214953,1.11966265931805,12
"h.below[38]",74623.4243323251,4786.97639129738,66895.5108536098,72150.0801678369,74469.761617142,77290.1463620216,83197.9336810215,1.39830033623396,8
"h.below[39]",27526.5488255304,1201.18487710216,25720.4836907061,26477.2777902184,27870.0826269764,28199.4413347418,29247.9336809395,1.03485142722469,15
"inriver.run[1]",41929.7942223869,12330.455397203,28048.6535120478,30554.4520143075,40303.4564205245,52218.4966781179,61954.875904305,2.08931667291986,4
"inriver.run[2]",19046.6346006227,3412.51866283522,14564.2838254996,16673.5752588813,18679.3378216157,21700.4024762585,24773.8182970092,1.96070202823126,5
"inriver.run[3]",8800.6198893968,2796.51597103844,4958.23607084202,6620.1651683117,8612.20917033769,11283.7925439415,12599.4800344829,3.43894538835141,3
"inriver.run[4]",24419.4743731238,2432.57901444595,20835.5083778078,22827.5198838758,24384.8757993025,26042.3493558062,28166.2380152002,1.17871216977491,11
"inriver.run[5]",74813.4268318013,7863.31062669005,62342.4413094934,70720.2605301279,72576.1869568551,81273.1829900546,86188.9300473783,1.12183164923568,12
"inriver.run[6]",81421.88696911,7659.46146592794,69565.4900608822,74337.7532231641,82261.5106164304,88074.103058552,90371.692143062,1.8987189691227,5
"inriver.run[7]",67513.4275704246,11721.5430781347,55033.0502445534,58100.9587913185,64135.4241832019,75429.0896272648,88556.3353869353,2.72760122488538,4
"inriver.run[8]",53484.3031919846,4840.65342039195,46481.0009156768,49750.3477797786,52006.0780397416,57933.6610147544,60429.7954775459,1.16652699703887,11
"inriver.run[9]",74150.1353115236,8195.51555979806,61120.5065785926,68800.2393713992,73125.427888372,79413.2648840359,86835.1721075076,2.42265106114564,4
"inriver.run[10]",82448.5294021805,5840.3980902294,72891.372534624,79972.613751686,81527.11441335,85666.0826011929,93442.2344415852,1.43018487223548,7
"inriver.run[11]",82588.9922963566,6094.61988990437,72317.2909863174,79281.8586456476,81756.4335627446,86493.2467028765,92191.4489282131,1.35156185854406,7
"inriver.run[12]",102561.97272826,4561.07741567707,92514.0373089215,101572.578995797,102688.418035789,105565.394115813,107901.771873351,1.39012691028963,7
"inriver.run[13]",102334.272860596,7657.80093262202,92798.8202345665,95151.2643592802,100612.802859356,108991.001720526,112823.620718988,2.07729307497468,4
"inriver.run[14]",90956.1454952771,6809.39122586641,79584.3991750175,85435.2811799716,92287.7869872651,96366.1412181013,100226.521624768,0.92458628064841,15
"inriver.run[15]",102132.355114815,7416.15570606108,91104.505035798,97663.4872590793,99449.1965620788,107432.070415699,114001.994610253,1.36284185602304,7
"inriver.run[16]",114095.192712879,9175.94438886416,95437.3734564335,110643.271652583,113818.515204301,120070.935074904,126019.865323234,1.72078606834103,5
"inriver.run[17]",85278.0120108298,7175.09322094588,76491.0928489891,79971.9560999779,84044.2799315277,90386.0563754018,97994.2551103743,1.33988842499963,8
"inriver.run[18]",86048.4329302736,5760.66084883099,76026.0963886027,81672.1310535913,86884.1538421658,89609.8275714443,95205.2156601383,1.0895076843445,15
"inriver.run[19]",83643.0302815514,8616.00522645489,67719.9396261462,79948.154487517,86662.6937289164,88333.8370126004,96593.0211475457,1.26482676731638,9
"inriver.run[20]",90601.542419986,5939.73854204412,83704.3916090793,87607.0648689861,88062.8362840019,93346.0755577823,103798.555070913,2.08482703875026,4
"inriver.run[21]",85893.7991992145,8656.8248850452,73814.9333058693,79223.3257856859,82105.7993687838,92245.2784438655,99358.0053529449,1.26794709020123,8
"inriver.run[22]",122545.395066017,8981.69141390302,110903.270070103,115808.203028434,120908.640886731,128341.449837703,138862.585767056,1.37371982610618,7
"inriver.run[23]",126554.805797736,9855.92619187255,112111.655485332,121671.249048883,124739.229006051,132468.472167917,145461.391102587,1.02243651151299,15
"inriver.run[24]",114006.140879391,9249.81197942917,100971.68725015,108558.527336326,113484.438926488,118233.76314568,132049.802291449,1.33208716609387,8
"inriver.run[25]",98465.3150318632,7167.93470273673,88198.7402061863,92824.3358528173,97997.2845010165,103914.372515205,110545.49794025,1.60456437192744,6
"inriver.run[26]",96551.2545075432,6345.40185947106,86852.0338269851,93112.9398780257,95675.1901030082,99535.178196465,108798.762441714,1.81254338947431,5
"inriver.run[27]",107456.09982545,10475.3497917774,89610.7253113359,102927.326514266,107420.87451396,115822.957088779,121617.610804988,1.89215890179644,5
"inriver.run[28]",69594.0183782886,4060.22579032088,63068.191593081,66604.9511788064,69833.2064676978,72743.6550769976,75389.385686219,1.10576702214095,13
"inriver.run[29]",67207.1191555721,6242.98939770276,57321.0595079669,64185.1732714393,65746.888704128,71461.7669960518,76511.499813614,1.28149852333622,8
"inriver.run[30]",76964.6729594005,8194.67137721615,62336.7379332686,72750.8255587264,77342.1980349671,82189.2494516537,88424.9574357635,2.4166530365941,4
"inriver.run[31]",80714.6037443953,7663.98053750992,70118.4427474233,74905.9115775782,79285.2030188084,86094.7409617233,93926.9240600112,2.03825873386266,4
"inriver.run[32]",88229.9696963613,6324.43376373833,76459.1844847076,85737.4889381696,89206.4151622995,94359.9281219162,95402.0103359652,0.971197342693831,15
"inriver.run[33]",118158.443311835,7876.5209152094,103848.08017437,113516.978153869,118498.165769651,122976.264704129,130619.079529184,1.41637542642636,7
"inriver.run[34]",64502.7059698565,6498.91456074685,55980.4788352399,59916.4465415992,63799.7745805965,68193.043586632,76882.6542420118,2.19716288899067,4
"inriver.run[35]",94032.2312541675,11939.5884995042,76430.6126196355,87917.9038827665,93587.7241324614,98108.6563014677,117823.729247789,1.93436207702098,5
"inriver.run[36]",82603.9399428222,4456.17544750578,74994.6079118203,80297.798052056,83067.8179948374,85114.0583999862,90176.5960467599,1.93152864308958,5
"inriver.run[37]",127963.95903012,10024.2470819807,112930.054507423,121420.426212623,125553.930258426,135653.248590587,144612.471576728,1.33679294251124,8
"inriver.run[38]",112515.198360135,10236.6861089325,97347.0451395855,103621.273400032,112235.575510632,120779.489258424,127369.007193433,1.20265830354328,11
"inriver.run[39]",183316.798342771,12836.3900511362,162100.171220868,176049.2053588,182153.901799426,192861.369243355,202091.517913933,1.9191789706536,5
"lnalpha",2.38008632370759,0.514600603651167,1.67064311698587,2.04977420397626,2.39911435834395,2.55918930951506,3.39662779959982,1.02930706899247,15
"lnalpha.c",2.56527936593506,0.571469992215955,1.88782266995459,2.21380886201391,2.47770669449737,2.66637212304048,3.82454574434788,1.09962211406316,15
"log.resid[7]",0.179131546570887,0.712370559910342,-0.669413089500508,-0.346401730741057,0.0279599110680238,0.607538591728581,1.57907291388837,1.40469650299801,7
"log.resid[8]",0.464681406002873,0.486660112463365,-0.561779895389382,0.344343934867271,0.496858472507707,0.744839432841232,1.08818108844153,1.42200329500713,8
"log.resid[9]",0.4694072876496,0.821050309243399,-1.07637662552294,0.011905279297836,0.308989883675512,1.17828113483455,1.40256196855247,1.66006630527637,6
"log.resid[10]",0.249741626493632,0.685234010071229,-1.1693146002387,-0.0286789280795574,0.197032253740757,0.753934361225254,1.0881834389722,1.04159399546043,15
"log.resid[11]",-0.224872811460515,0.477527831143072,-1.35586374619391,-0.223725996597213,-0.0812645102244165,0.0114050643091437,0.0952605732003236,1.22449839263699,15
"log.resid[12]",-0.205181066335478,0.50927536081048,-1.39813148316872,-0.231297795732975,-0.0896403514493205,0.058684614583755,0.162947334522428,1.20163737518769,15
"log.resid[13]",-0.13713773266017,0.4628304633946,-1.21403252765731,-0.196284827254179,-0.0440103905343374,0.0626136384574716,0.288173772386515,1.16333906332294,15
"log.resid[14]",0.0168100778764034,0.493955451837951,-1.11555365836379,-0.0617630849076196,0.128387971006312,0.292555438964053,0.390653406679066,1.17203157515378,15
"log.resid[15]",-0.224201407349468,0.50279302875444,-1.40698440648565,-0.230426283824761,-0.138699877938144,-0.0115341583108259,0.17876287925199,1.15750324550747,15
"log.resid[16]",-0.32914218038078,0.502959205943886,-1.5007136815855,-0.46695032880919,-0.155192440123729,-0.0748117294463411,0.0636182513092042,1.18910403504714,15
"log.resid[17]",-0.00692079500665095,0.521530532475102,-1.18954337342173,-0.102351762746339,0.0840780233517364,0.281208765061079,0.464346647442223,1.13462901867171,15
"log.resid[18]",-0.0713120635348263,0.573394839653466,-1.38447575891302,-0.203254316526877,0.103547475248192,0.265152835711179,0.406280678282633,1.10859382263582,15
"log.resid[19]",-0.567582432150895,0.542155437810522,-1.83937867537243,-0.666067481696428,-0.444762416912832,-0.257209555935278,-0.140155610763895,1.14608786990906,15
"log.resid[20]",-0.733726825833943,0.496907088833064,-1.87542458217917,-0.818643125694726,-0.647691546320683,-0.486743817073561,-0.285919553293311,1.17302539985968,15
