"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"R[34]",118449.099716677,12136.9933155912,92281.9758656384,112247.031476858,122199.193498164,124052.188967742,134479.8922733,1.10757801992636,15
"R[35]",133382.857005091,9679.35042258076,119406.053854979,127476.71197559,130950.828517573,139513.981600391,150054.245999581,1.25803488302358,9
"R[36]",74443.7097087574,7016.7792556968,62609.9611567664,71088.6601560468,73471.6955124001,77910.0776630241,87198.0180970682,1.04621652480742,15
"R[37]",159248.250071216,12524.5218786188,141362.850560172,152339.5163863,158401.147064518,167406.423820568,181210.720935126,1.19209163492054,10
"R[38]",155394.64294487,11481.821886857,142529.429396326,144660.711868851,153108.201380195,163114.663891803,175443.233200954,1.29210701314102,9
"R[39]",158930.632786512,18418.6025340874,133443.023613465,144307.27335991,160924.668442428,167390.362203668,192467.800596898,1.33894952883436,8
"R[40]",141813.306946645,16486.3990871481,115755.875526409,130330.549533059,142051.937800214,151743.636466824,168547.775393546,0.927531505354326,15
"R[41]",942472.750597567,211515.855642109,693109.594244047,784849.217784276,904041.709513454,1065781.01737503,1343607.6043532,1.30352192229432,8
"S[1]",15043.796647827,9077.07781370001,5762.2154120715,8285.90761112318,11241.7484440014,20107.5777729927,30644.0780987055,3.14507160921951,4
"S[2]",10474.4173038082,4539.00073009321,4054.74623098708,6857.62155914482,10834.7535813269,13186.5200209269,18116.2319398608,1.90184317032646,5
"S[3]",4111.4487283933,970.102781080912,2434.8184658546,3298.49442260536,4302.00689924001,4810.38596233198,5516.89425432653,1.60861683960351,6
"S[4]",5369.46992037915,1630.86066595685,3488.59121261938,3823.77532588746,5457.27225627621,6182.18340111293,8281.29177754118,1.1426131611996,14
"S[5]",43996.5778080997,7768.93255613077,34744.7763936292,37413.8471734182,42853.0183209313,48433.7233952364,58555.7853445546,1.8292715624591,5
"S[6]",64019.2317474694,6909.40710548032,53574.3158600862,60259.8715517433,63871.6498405759,67460.6970784868,76700.8840724404,1.18329413496093,10
"S[7]",54004.4367804858,7551.22671622399,40911.1906384905,49272.2015749465,55106.7885678881,59670.2132597366,64789.4274738984,1.81025362576849,5
"S[8]",39511.7003615495,4202.92890447944,31797.9674239821,36497.276718258,40983.9562977699,42253.4380609846,45319.6754470511,1.03559080101983,15
"S[9]",58876.0902943233,4907.05907653287,50476.7886482947,56191.8086727117,59008.586229156,62178.5136381517,65933.2324941893,1.69508814373401,5
"S[10]",60937.0337737288,7627.9094905307,48036.9221257319,56722.7422533313,60471.1003762168,66793.7572226746,73313.6977097754,2.84846412547388,4
"S[11]",61008.3324808359,6054.15683753296,51382.3588071011,57367.3885926104,61812.0742189935,64678.0599352531,70204.2979657086,1.30946605402168,8
"S[12]",79770.6081717944,7281.57161650528,66221.5469724416,76639.8018515995,78402.7678194941,86118.9910461285,89964.172156486,1.90492104575263,5
"S[13]",78778.1909439918,5858.61022965313,71336.8395047023,75100.4969707372,77599.2566629533,81945.1465265876,90871.6336349988,1.3905105889227,8
"S[14]",60819.8386398258,7902.25274227181,48599.7895855451,55243.1089946137,60288.2100535529,66261.906462601,73172.5111014077,0.98595406862,15
"S[15]",75146.2325750411,10018.5814932107,61070.7403848794,69714.6598258618,71969.7634928093,83116.8839370476,92384.1870765409,2.02993445310572,4
"S[16]",80740.8568417614,9292.95221688924,63430.9196992196,76725.544682208,80403.6535827543,86333.2449759335,95061.3048696635,1.24686621584086,11
"S[17]",40837.4071071198,5439.04396816295,32150.4463624106,37552.9057037319,40057.9546896116,43627.3447751642,50815.6765835762,1.26661071177102,9
"S[18]",57671.4703961432,5282.62450457544,50101.7015480133,54875.8479477279,56055.3794937921,60902.6859699752,66934.3681510534,1.14953124229786,11
"S[19]",60419.5574554628,6280.21154215684,52543.6462737693,55290.8983877339,59289.3948525639,64072.9246987928,71532.5016849778,1.10457975255153,13
"S[20]",68198.9502995255,11441.3827385955,54518.2694261017,59182.1318672401,64788.387227479,75511.2717826555,88427.7387055046,2.20584668664559,4
"S[21]",54332.8585410852,7973.36943831366,44292.4985829863,47453.6903500471,55768.6064626546,60149.6281617169,67167.7506209818,1.54467961364528,6
"S[22]",78360.3261589238,10177.6960919731,59159.621533352,76044.3742690653,77493.8985984793,81545.6018753364,96870.7516496106,1.07719273655638,15
"S[23]",88438.8393817819,9065.0683500786,73340.8948441946,79978.7513412537,92039.324471736,94499.6101071083,100622.469986496,0.948752238719434,15
"S[24]",83412.363087139,7505.55545306475,70145.2872656806,78086.5136441654,82205.0637739867,89794.4492444863,93185.67239511,1.21616990638443,9
"S[25]",78714.7813067172,7163.79460100248,66708.2725954122,74940.3123761821,77914.0654759761,84225.4442017098,89677.2782424775,0.993205257072549,15
"S[26]",75354.4331435361,7423.62379936805,66127.3995107296,70326.0101083505,72160.5343556514,79529.6502205457,89180.1044976024,1.75500613156116,5
"S[27]",79042.7209100002,7102.51246011538,69677.3541125471,73441.3624958918,78981.1961660633,83228.1564972411,91931.0641015414,1.05496625889901,15
"S[28]",46828.2845861191,8281.96473330056,35536.7862078631,40426.4353130567,46577.9149864725,51529.4325222106,61768.566655951,3.74964333558664,3
"S[29]",42743.4366492636,5508.57300471234,36571.9624189603,38365.531321989,42783.9424288758,43901.7589678481,54414.8467425074,2.0879113057125,4
"S[30]",65610.3380144978,6167.38937790724,57809.6104025991,61435.4658010079,64543.019514778,69295.2645115512,77007.2233390786,1.26703401247593,9
"S[31]",56408.9426957953,4386.97476101257,50091.8490425899,53925.4091619115,56423.6746188857,59156.5581798203,63681.0760384189,0.974152321276517,15
"S[32]",60048.2867948098,6590.38657386006,49144.335586786,56846.2409294892,60061.9205343729,63300.3437107565,72136.9449974271,1.47017937611602,7
"S[33]",92314.228612438,6011.38856225212,82668.4576025496,88677.9790529939,93078.4873161309,97102.0270239902,101528.638831659,1.20373993096659,10
"S[34]",41434.0332273589,6821.63329939153,32174.9424792854,35410.3405984853,39514.6571071101,46664.1019066013,52543.3836856253,1.26127008580761,8
"S[35]",81018.9973059129,8605.87494678403,69183.6409412974,75923.8195078558,81646.2833695483,84808.9015061995,97753.0367909041,2.54280624273744,4
"S[36]",70979.7084580954,6676.62022311471,59295.6749485734,65443.5138851222,73077.7113112898,75963.599741384,79390.1446865222,1.38084581907368,7
"S[37]",89886.9365073538,13917.3613410206,68705.7693161805,78777.4171153577,90682.8007045012,99038.8249385832,111288.275267423,3.10512433494356,4
"S[38]",80346.6047845666,8615.47487110405,68809.7855743837,73252.7789791189,78860.9269182751,87355.7330822356,94938.7591068214,1.22278278207944,9
"S[39]",162388.109881709,14909.587568727,140231.075606615,151715.183505922,160246.454463181,171863.134672093,185664.795415896,2.41433671848144,4
"S.eq.c",139816.483421548,47777.5667830501,103683.202900408,112974.778554002,120520.297454445,133681.740745258,243708.198019416,1.31734349704068,8
"S.eq.c2",139816.483421548,47777.5667830501,103683.202900408,112974.778554002,120520.297454445,133681.740745258,243708.198019416,1.31734349704068,8
"S.max",52953.2573632175,14492.3138194305,34226.4569998241,44603.6111610396,50908.6423284214,58656.9744295176,81155.2111713644,1.67770099543666,5
"S.msy.c",43503.1974107994,12551.2666453448,30068.0423328396,36471.1575590068,40040.9050141271,45666.3710346631,70624.3212617883,1.49732585626025,6
"S.msy.c2",43805.3585306873,12863.6197574151,30647.3118640748,36513.8740616612,39977.0589919218,45625.6552819249,71611.4964563612,1.47475278370568,7
"U.max.c2",0.92361997458411,0.0284225615732301,0.870635421325468,0.90925244604536,0.921394963278861,0.950418872241534,0.961682260464393,1.3327478152883,8
"U.msy.c",0.822292091894173,0.0494002153512244,0.730058658242743,0.796759244812202,0.818866564633999,0.870329920335681,0.885918821214717,1.32230470745001,8
"U.msy.c2",0.827725947286145,0.0570322265027822,0.7280251408487,0.796086499459248,0.819809839199138,0.882535243573802,0.909368446677352,1.34264679688411,8
"alpha",11.61888441431,3.94394706725858,7.04906410032465,9.32363207319661,10.7185831423271,11.6209650834526,19.703509014712,1.21545617339675,10
"beta",2.01388353526542e-05,5.1338685505297e-06,1.23220676228472e-05,1.70482710662413e-05,1.96430302255717e-05,2.24197093905589e-05,2.92171637866326e-05,1.67770099543666,5
"deviance",7923.78284204797,483.50599795147,7230.09974751589,7540.93362473367,7920.02641125506,8244.31359839131,8682.37094271253,0.928240683497614,15
"h.above[1]",22255.8146106849,1036.42367993229,20827.7879154747,21563.6127609022,22009.0743573398,22915.9542202864,24047.3483233851,1.19700404008813,10
"h.above[2]",10868.454731519,678.235944641377,9693.90753133296,10522.0192821097,10857.1221224492,11218.1865397003,12131.0155082667,0.951535957914677,15
"h.above[3]",3205.67085292038,167.548541682261,2946.73681827264,3094.94489943782,3186.03654519255,3329.30778868043,3435.42910583367,1.05834590480527,15
"h.above[4]",16837.1884590814,1111.09539997011,14925.3928392887,16262.9454713437,16693.6857295061,17408.6791176971,18459.7475910176,1.03219215227767,15
"h.above[5]",27327.802844419,1238.13204020101,25662.3076211717,26600.8578502613,27223.6495109515,27867.7091783741,29844.7861591751,1.07135074338413,15
"h.above[6]",14514.6689010559,594.659140228911,13417.6771277211,14117.5901233782,14640.048184368,14940.5462851665,15356.8283127994,0.998505849277416,15
"h.above[7]",14946.3599097602,764.217204445404,14026.5653446617,14420.9482347872,14937.2333271864,15095.6175351663,16633.6817354808,1.32526047543188,9
"h.above[8]",13962.1663113053,765.019315332855,12839.0554675163,13618.5288005882,13802.8783445053,14215.5821051955,15470.2080642525,1.17187258274578,14
"h.above[9]",12774.4376251286,538.686331934912,12072.5222927422,12442.0958128438,12668.513988544,13015.5499355503,13775.5974070188,1.24823568253874,9
"h.above[10]",18687.0399829278,808.821223704962,17825.5618662158,18124.4730442863,18334.5703316965,19102.2586235772,20283.1426147793,1.31541000756057,9
"h.above[11]",21361.6386362379,1154.62065234439,19644.0278845096,20728.7283543603,21418.1492765163,21797.3671787484,23657.7939480938,1.13431229320799,15
"h.above[12]",25864.1859339624,1220.57315932894,23875.2529771151,24777.0800993071,26106.4277068859,26732.9144062261,27641.3127140336,1.16154145384822,12
"h.above[13]",30296.2492681852,1732.76436538734,26842.4651317864,29291.6072869868,30930.3566772839,31435.2743982071,32309.3895340092,1.17083351447919,11
"h.above[14]",33833.9943207434,1966.80031558336,30831.0993968662,32537.9892139722,33407.5628242642,35115.6068616204,37250.5370585946,1.0941542654687,14
"h.above[15]",29178.1508114193,1697.53211918035,26905.4495374315,27753.7115879777,29055.2835419805,30153.4253914637,31880.1842488958,0.984073075097937,15
"h.above[16]",33995.4832710561,1811.55608696373,31259.1652481577,33168.7577828121,33836.1240775193,34589.9108885,37285.3527530439,1.28075005552587,9
"h.above[17]",44480.9900603741,2632.41396238144,40662.9314934914,42774.5323172668,44518.3692934418,45809.4901707569,49371.5462249787,1.05524718067285,15
"h.above[18]",26720.1526252915,904.973267830174,25310.2311143227,26335.0821757308,27002.2724626759,27103.5172326093,28269.6187639069,0.968514628179358,15
"h.above[19]",20663.6756550204,708.48026784212,19665.74943766,20065.6363894062,20572.2001006111,21209.2876164296,21669.6212970975,1.06110476409496,15
"h.above[20]",21138.0970200224,981.135405320255,19710.245440499,20669.3360091204,21015.4221929286,21546.1161356595,23129.1628214659,0.986113151121383,15
"h.above[21]",30942.9053410712,1458.14313159846,28680.9628861144,29926.5472169604,31110.506863151,31816.8111884575,33031.3066785144,1.04331103256074,15
"h.above[22]",50454.112042425,2137.0369371242,46614.3660469401,49312.27322768,50413.4567089712,51574.6835337887,53946.7415890741,0.996934260009891,15
"h.above[23]",33597.8724397712,1472.19319976877,31942.0406133372,32861.5728206208,33171.2047494609,34226.5844358747,36723.0556666722,1.08566418988101,15
"h.above[24]",34347.6553155268,1675.72301321621,32424.0219309217,33531.6794691265,33873.0308525698,34667.4536172337,37795.8664580269,1.17582608698004,11
"h.above[25]",20693.3961050717,1175.25188090596,19000.808616918,19584.2468411764,20880.5747766194,21414.8784594604,22444.1910565389,1.01816548138693,15
"h.above[26]",23607.6444748588,782.056910977527,22359.3251413417,23341.6350599744,23625.6003468269,23984.7266479596,25086.9242509485,1.0940633888423,15
"h.above[27]",24033.644222919,976.53854285966,22649.2782652369,23556.6985261563,23795.5352291601,24356.2089615646,25873.2350592854,1.01080550736834,15
"h.above[28]",20344.1584631651,956.253205915191,18873.385894717,19760.9044252219,20251.045448415,21009.7569038006,21950.8409099704,1.09115665923453,15
"h.above[29]",22338.4588575669,1741.48277736482,20004.2239574021,20943.6661458321,22064.2389772952,23302.9878301156,25579.1416954025,1.35254764384426,8
"h.above[30]",11957.7252068223,568.347540709778,10869.6438744657,11694.0819052933,11965.5448182535,12340.3983305893,12767.1842255952,1.0149416538054,15
"h.above[31]",22473.9892710386,891.52082322487,20916.3841102005,22056.9518023871,22352.2829011234,23171.0283540466,23933.4556459972,1.14201806095045,12
"h.above[32]",25943.4025955396,1514.21095349165,23170.5220869211,25012.3422909511,26114.695694556,27060.9864432948,28057.2500716181,1.5235641938552,6
"h.above[33]",31746.1888987666,1297.22228314339,29250.6333571058,31138.9807969306,31668.0098535411,32540.1621898243,33692.0186846443,0.98858371311976,15
"h.above[34]",26626.2840206002,1026.32072814864,24759.2839520604,26082.4321109737,26888.6561099972,27355.628725016,28032.8228087167,1.32650261070016,8
"h.above[35]",18412.6560460896,1006.09008836198,16394.3878165093,17913.1581856843,18718.1045180093,19170.7686743463,19514.7289030565,1.15254241322349,15
"h.above[36]",20796.2427870724,1111.4351982042,19104.6522351433,20009.4094021263,20895.2249246202,21589.6838304452,22321.1346187247,1.62378773036665,6
"h.above[37]",39388.6763563592,1795.18617095747,36558.3231314611,38484.5693569554,39258.6225827508,40608.5699162067,42364.4870325639,0.944548914235733,15
"h.above[38]",32542.3762213684,2086.07091748101,28685.9245749101,31751.3681924262,32637.8154458761,33978.7926205487,35713.2680206729,0.967010213560052,15
"h.above[39]",19703.782872532,776.271351712005,18678.3587948422,19251.8467386856,19554.1402905736,20064.0797616261,21179.3317913677,1.30389670914865,8
"h.below[1]",30184.2071350364,12465.1509237476,13336.3826481441,25364.2872416686,27796.0711188082,33199.1067240492,54786.714523945,1.10647548263436,15
"h.below[2]",29041.566966454,24101.4250178606,1172.26925882825,7355.26176614256,23064.0029519218,43170.5701751632,71465.6182400187,2.31191992204651,4
"h.below[3]",4751.41520967956,2462.87670020585,740.966058245202,3044.30950535124,5097.57641265525,5644.50341479126,9473.73881642698,1.72197287637904,6
"h.below[4]",24155.373576461,1103.64665147274,22146.0659795185,23579.821446033,24132.8927304582,25025.6819999276,25637.1929133354,0.958691536740086,15
"h.below[5]",58994.9449010366,4207.06443178699,52427.3944069015,56737.3858300316,58667.3019166827,60854.9624746098,66055.7870713143,1.25897581214767,10
"h.below[6]",72954.7969897746,4434.64251356144,64265.7370699194,71114.0536488993,73636.5469087593,75190.6958788889,79546.835621539,1.04798488907776,15
"h.below[7]",61055.0583461371,2870.98796688807,55358.0440740177,59856.1562255166,61174.1624052604,62768.5079857651,65133.4749685298,1.28739911081286,9
"h.below[8]",55005.1144280215,2921.48016740777,50471.9413010208,52371.8911700074,55303.6452956304,57056.6610262365,59698.4340402923,0.955960049053271,15
"h.below[9]",25539.0122673244,1452.60642259568,23860.041773151,24467.2524721169,25535.543167123,26171.8030273153,28490.8146179985,1.11564152930176,15
"h.below[10]",63547.6835897118,2438.24012968523,59934.8740548813,62176.8941348145,63588.0908698748,64607.0472651238,67796.5426820337,1.04061074675803,15
"h.below[11]",108516.29449343,5038.27627745324,98964.0886627613,104304.596493231,111210.318446609,111977.665957188,113952.225033484,1.45899269622925,7
"h.below[12]",107172.48710603,5810.51594056931,97931.0494046307,103153.860730324,108198.446392756,110505.763617796,116901.704385424,1.06531644676049,15
"h.below[13]",120800.531652498,5695.63246470793,112561.804955942,115935.330553777,121185.260857906,125126.852414897,130238.88276113,1.12060182941557,14
"h.below[14]",144631.850972304,6530.06824986418,136612.340115742,139823.98368474,142948.274714302,149500.523449641,156388.115223243,0.963577013042224,15
"h.below[15]",101477.812639495,7669.95033434169,91422.6374229973,94522.6730362461,100949.928374355,107365.512659768,114546.028894657,1.26583161865245,9
"h.below[16]",91078.5283701256,5311.91195926561,82488.2225015912,87591.4659764882,91348.2232940578,95378.1168993844,98682.5649801248,1.07231274774509,15
"h.below[17]",185997.630339644,6326.77351510527,176911.809707444,181171.296990363,184680.189119592,191543.325817676,195249.059472474,1.73940752200117,5
"h.below[18]",79127.7334486951,3679.27143592325,73842.6022320819,75871.4849641042,79849.314911184,81513.4767557995,84628.330235583,0.918730186811531,15
"h.below[19]",50711.4237923817,1805.36786612869,46741.0966207604,50213.1350259238,50792.7238565669,51848.7705877213,52753.2970280536,0.996776021422613,15
"h.below[20]",62610.4960640244,2844.42316023738,58233.6410605819,61098.1470577998,61744.9420152917,64635.8939659398,67141.7568875193,1.0447917189238,15
"h.below[21]",131236.609036435,6185.47622012144,121263.968779824,127461.161103581,133084.382540106,134901.708149531,140958.682020837,1.421088616713,7
"h.below[22]",201327.384785577,7724.72444597106,193577.076831679,195788.813790953,199002.775929122,204484.980100616,216430.299216586,1.17590274181162,11
"h.below[23]",118825.69245942,5948.39540404059,108217.867805456,115547.920415286,118872.660001494,122026.797589438,129009.489661663,1.18410910701848,10
"h.below[24]",137788.677833666,8552.10966234773,125142.914371709,131460.843959854,136368.888656916,142288.806428247,152022.885159021,1.32577668925578,8
"h.below[25]",78443.1216398723,2190.13302232827,74674.5502701316,76907.4829457238,78403.0751112124,79752.7874400653,81516.7198507958,1.16166601862504,13
"h.below[26]",46395.4045310838,2873.96204005925,41857.4765527335,44302.3490594527,46836.9488629577,48281.2990750279,51028.3185123731,1.2416631154099,12
"h.below[27]",65942.0164124986,2315.76121818542,62094.3132042591,64784.5101031971,65672.2193571011,67884.0898014122,69521.3171105535,0.938784682227689,15
"h.below[28]",66060.0174990733,2337.50188217995,62724.773507459,64577.4588432516,65717.7059907241,67821.1886208557,70107.0629889836,0.914517630029154,15
"h.below[29]",78662.3081052842,3342.76110671579,74243.3086381788,75855.3598385936,78022.3875757492,81716.5730574805,83713.6058318841,0.899572844014018,15
"h.below[30]",36348.4870781401,1202.13854631383,34292.4169050768,35779.8436732633,36314.1651519879,37044.6588351377,38149.442827468,0.976877483216502,15
"h.below[31]",46557.3092424659,1856.27063366502,43585.0341240317,45212.7751314391,46911.2880499167,48000.9049174886,48791.2480672909,1.53514217228171,6
"h.below[32]",71212.5301553527,3194.37717495038,66242.4643790636,68754.664504166,71561.0669467208,73246.2629272434,76704.8655375889,1.11281880111342,13
"h.below[33]",50512.8549864419,2395.32085185288,47280.479564741,48594.6108178934,50404.7586433355,52339.090116382,54422.7173763766,0.956985052817087,15
"h.below[34]",100112.339160623,6053.93874710866,88370.7901072344,96955.1300842617,99927.4752063908,103724.304987584,108973.825660981,1.06721597070708,15
"h.below[35]",33451.8419224725,1707.30549415604,30429.0552469665,32855.3881582055,33383.2445305573,34175.5017789848,36175.0242559531,1.09844640849809,15
"h.below[36]",42456.8603175829,2128.85213243607,38445.9534907047,41530.3706543994,42644.7207442018,43990.587677553,45248.2591617794,0.991872689567435,15
"h.below[37]",75485.0361408416,3798.30970885642,69088.6023956959,74042.2881530231,75165.1806324394,78038.2652510293,81228.6516005397,1.02711950663331,15
"h.below[38]",73792.1607785432,2098.7705562971,70240.167934493,72550.3156586154,73654.6399531652,74889.0793097108,77462.7607275474,1.02734783436732,15
"h.below[39]",28033.9542593762,1353.58432727814,25903.5853317965,27384.7692438582,27946.7378767459,28671.2979695447,30633.7515058019,1.00729736443191,15
"inriver.run[1]",37299.6112585119,9731.90172787661,27295.3157138427,29668.1944153415,32921.3722556045,43035.4584858246,53888.510793313,2.7567628818485,4
"inriver.run[2]",21342.8720353272,4860.81837781419,14101.2603981511,17401.1001655734,21394.5298587802,24125.5626526881,29374.36978118,1.7520946817071,5
"inriver.run[3]",7317.11958131368,993.855397152028,5663.20932489318,6457.2653478409,7614.07178405432,7913.36104575316,8738.10969116483,1.56079147003627,6
"inriver.run[4]",22206.6583794605,1469.77965227419,19156.8126830917,21762.0679754625,22537.5566009953,23418.6584781535,23824.4879189583,1.21201078949079,11
"inriver.run[5]",71324.3806525188,7663.69079500654,62471.8021894665,65009.8586787685,69869.8400647793,76171.9136676465,85664.6387789138,1.79501909864438,5
"inriver.run[6]",78533.9006485253,6931.76066564286,67845.1022885854,74741.7968465756,78139.0274497168,82144.632541696,91375.1404271173,1.19770476168391,10
"inriver.run[7]",68950.796690246,7431.3815164924,56806.3612137955,63988.642845731,70153.6756286098,75226.8966470009,79231.4797366889,1.79604064813586,5
"inriver.run[8]",53473.8666728547,4002.31829123005,45725.9839572652,50841.235199865,54500.1553700929,55800.1730501789,59196.1246850841,1.06226557490435,15
"inriver.run[9]",71650.5279194519,5092.62014303263,62850.0933647,68853.6570718648,71495.566455737,75050.0977780823,78801.0197096694,1.74145371877553,5
"inriver.run[10]",79624.0737566566,7854.30352531467,66493.8058186455,75084.8464515485,78805.6707079132,86380.0936355934,92067.9568051021,3.15728598058209,4
"inriver.run[11]",82369.9711170738,6002.17853545755,72221.0688984884,78369.2330011847,82979.7198783839,85661.3139724838,91138.3906229158,1.46697769582555,6
"inriver.run[12]",105634.794105757,7015.63581933448,92287.8384924372,102376.074640017,104895.799668445,110868.01237673,115328.354287099,2.02387833403756,5
"inriver.run[13]",109074.440212177,6269.86796479602,102181.395348251,103971.515957655,108025.973411495,112474.24164999,121761.7095373,1.41211097145869,7
"inriver.run[14]",94653.8329605692,7634.65787867494,83192.6298609882,90215.4729422134,92925.378961077,100810.204495123,107811.242092067,1.00275224546843,15
"inriver.run[15]",104324.38338646,10280.1486179755,89419.5127932554,98711.8977218796,101651.036533992,114050.274170591,121374.810365713,1.83429671100237,5
"inriver.run[16]",114736.340112817,7955.53432023151,99224.7560227351,111348.837674261,115091.958506421,118860.634497675,126706.971170985,1.19935600022326,12
"inriver.run[17]",85318.3971674939,6233.03548120496,74762.6559029849,81077.740505363,86804.9874772971,88785.2763101204,95669.425192895,1.25320232464249,9
"inriver.run[18]",84391.6230214347,4941.90629644046,77333.9996533891,81737.7536834269,82941.4565868047,86835.6166811292,93382.0122920522,1.18859360810762,10
"inriver.run[19]",81083.2331104832,6397.30350115106,73212.2318332969,75994.1278911669,79310.6798328654,85494.8152827948,92678.8892357449,1.14309815318252,12
"inriver.run[20]",89337.0473195479,11550.2615381057,75012.0575006804,80087.5024626036,85498.0551895732,96609.7736283603,109689.922059079,2.18801704807175,4
"inriver.run[21]",85275.7638821565,8246.27383332156,75987.5367663682,77424.5610340647,85406.8594128675,91785.2480804559,98829.5393150493,1.66451618804261,5
"inriver.run[22]",128814.438201349,10190.9620977792,110337.347828377,126086.558037325,128274.546986177,131074.875174749,148206.153740991,1.08103948506367,15
"inriver.run[23]",122036.711821553,9391.83397283036,106969.751015238,114266.676807032,124988.453204202,127215.273251695,136687.102511663,0.955682144752543,15
"inriver.run[24]",117760.018402666,8091.08199828984,103027.195032549,113334.761920866,117033.849415436,123213.262339211,128826.078651031,1.30552330336672,8
"inriver.run[25]",99408.1774117889,7342.22020694553,86832.0513898162,95627.5389576491,98638.7671546072,103375.229026983,111374.958482906,0.996575648633679,15
"inriver.run[26]",98962.0776183949,7602.5207739321,89980.3280481753,93989.9876783891,95902.7068779658,103023.145381281,113791.465227101,1.69235834680792,5
"inriver.run[27]",103076.365132919,7068.55231837409,93492.1602109545,97717.1015147252,102771.965291086,108038.466913729,115497.580691568,1.02543557078518,15
"inriver.run[28]",67172.4430492843,8465.05309390124,55561.9921553882,60264.1725800725,68498.3909646408,71605.4825856056,82739.025542968,3.66375969533844,3
"inriver.run[29]",65081.8955068305,5103.08944968627,57361.3553230937,62495.8643936051,65487.4082013497,66125.8226671626,75584.383510825,1.88395977030425,5
"inriver.run[30]",77568.06322132,6019.35134793814,70328.1480124239,72930.8652338963,76803.5569640277,81070.8809067707,88992.8146387935,1.26538239732829,9
"inriver.run[31]",78882.9319668339,4492.14398298869,72657.0234147078,75923.5882611438,78534.6650176204,81183.0337598523,87035.0081184437,0.972120456046499,15
"inriver.run[32]",85991.6893903493,5496.62720911323,76612.6557179516,82931.1766609193,86236.5937735626,88955.8580654855,95614.6160737265,1.37556810153721,7
"inriver.run[33]",124060.417511205,6140.5378219968,114824.716864114,119984.718792854,124343.450238233,128689.262074619,134279.666252181,1.24666307392014,9
"inriver.run[34]",68060.3172479591,6749.01195289585,57974.0946738157,62918.882203659,66403.3132171073,72220.0961083318,79503.4674855026,1.1687848664432,10
"inriver.run[35]",99431.6533520025,8314.55777173059,87264.9146032507,94612.4344976971,100234.381515864,103303.412956958,114657.313093769,2.47335676784513,4
"inriver.run[36]",91775.9512451678,6418.16264627262,81117.5109751994,86637.7573355816,93540.0311545482,96939.9921326219,100654.260025684,1.2445339955663,9
"inriver.run[37]",129275.612863713,13766.6100607239,108244.589663954,119071.800958171,132100.028593585,138942.557703125,150110.32071482,3.06212482121223,4
"inriver.run[38]",112888.981005935,8325.47570000851,102748.656862108,106282.316818201,111498.742364151,116443.261553133,128931.312748213,1.32016003404941,8
"inriver.run[39]",182091.892754241,14852.4319202755,160464.777305272,170970.716867324,180847.898052145,192511.119096488,205207.612107837,2.36869968763976,4
"lnalpha",2.40552155455971,0.308947787757189,1.95073546951548,2.23254702406427,2.37197897734845,2.45276003331616,2.98019514460078,1.20873993562417,10
"lnalpha.c",2.63906144974345,0.385584491872594,2.04966432195227,2.40102422846406,2.54331950117842,3.00415039953687,3.26360887016038,1.3673220078387,8
"log.resid[7]",0.287387243291903,0.375180000832451,-0.204231827602703,0.00439147876092072,0.114224415730142,0.544068373697702,0.917046904015092,1.53730489270952,6
"log.resid[8]",0.22716676681385,0.401385119098445,-0.442786868759422,-0.0546276691094816,0.255698351382094,0.444580260985957,0.932553580283888,1.31734565979441,8
"log.resid[9]",0.583224148058262,0.262633966553156,0.253937165585423,0.354687833537329,0.526552805126943,0.846117927286966,0.990411915703226,0.952330574242323,15
"log.resid[10]",0.448505655371962,0.312749552038698,0.0483635085718491,0.191209948391672,0.397068326051711,0.679212453347736,0.999113671343004,1.43295735196884,7
"log.resid[11]",-0.17143377052311,0.260471745689789,-0.731717671693415,-0.272561869892224,-0.0777016061721678,0.0208069500127035,0.0571181818067129,1.19851282295054,13
"log.resid[12]",-0.131390728599066,0.315597980771521,-0.858579421480277,-0.185965603284031,-0.00631047847227073,0.0431727233440515,0.18385519871445,1.27818128616391,11
"log.resid[13]",-0.0834975299697753,0.281120036117759,-0.686243339625105,-0.211640786870007,-0.032690177540232,0.126679284434136,0.212459368298522,1.1772509499819,15
"log.resid[14]",0.114945923340691,0.327578375303253,-0.616597652231762,-0.023396888537496,0.246237071899813,0.336684744014659,0.437335385407292,1.27172724407521,11
"log.resid[15]",-0.0759907782997171,0.324004775405296,-0.824864440960674,-0.129316329789479,0.0688840583931256,0.122175757459371,0.243546989928011,1.29114677037576,10
"log.resid[16]",-0.204001639164463,0.329129549371129,-0.927113133801574,-0.246744649148916,-0.15830257406223,-0.0287366221468375,0.227187876535297,1.2763907833609,10
"log.resid[17]",0.0868996988049779,0.332056118789833,-0.710564758874279,0.0765587625135948,0.177481387189662,0.300207876125581,0.328285331048754,1.33117192219332,10
"log.resid[18]",-0.00317394654269757,0.369332721408072,-0.819307467045867,-0.0371455291592246,0.0883298511114106,0.175725047247079,0.421463514354142,1.34706874084568,8
"log.resid[19]",-0.493928839258683,0.40731446036993,-1.40754622402385,-0.533269416502494,-0.333337201447295,-0.288062141823316,-0.0948263834903894,1.37361372928219,8
"log.resid[20]",-0.562656399528215,0.298879364895093,-1.25466596105966,-0.624998906111982,-0.514255333614299,-0.37458287096473,-0.234603507666396,1.39708724793987,8
