"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"R[34]",124459.152144837,11568.5309233926,101966.0353992,119429.050140363,126998.835764956,130778.140662787,141209.163068038,1.03432814128115,15
"R[35]",132915.016871552,11016.0577163154,109859.929889244,130274.463367874,136693.91682801,139574.31604696,145781.050432397,0.978435821445944,15
"R[36]",72073.1574923629,8401.71358699635,58235.9273541456,66990.8974627037,74532.2643085329,77516.0702991238,82980.5472759014,1.07294565670847,15
"R[37]",155845.562687068,16192.3409770952,125750.875525701,144056.956971743,162017.866655553,165516.422342865,177704.261526101,2.2028496376051,4
"R[38]",157378.99160994,11965.3039421652,138645.805624307,148884.043531494,157644.143341558,167499.908002659,175537.072393885,1.2388049859497,9
"R[39]",162333.927438053,10569.1963388777,143409.177868034,157736.073108797,162622.563969817,167314.482187928,180430.06092518,1.42065656416036,7
"R[40]",143469.563168388,15512.5744195279,123050.991006812,128707.437169554,142717.792003205,154569.119040464,168025.637225811,1.05356276445511,15
"R[41]",996281.427262049,237501.276497557,634194.573537505,804064.485285311,1056310.02663079,1139489.64960496,1349518.56611179,1.59099766421037,6
"S[1]",39711.3112189445,27081.0180837205,14805.2987104792,18000.7711501421,24679.5320009096,68371.894757514,83927.4273033436,4.25955426344854,3
"S[2]",10582.4987291234,3085.64250904474,6057.08449510239,8202.9863065015,10586.743716995,12976.5605568926,15682.2688365801,0.972974214504968,15
"S[3]",5050.14278421646,1745.12482847883,2701.77131512022,3872.59707211428,4845.21474224314,5920.3134896907,8482.62853829452,1.07955877738386,15
"S[4]",7402.07362239439,3495.12893126055,2948.57197380567,5181.67467759023,6498.32612953758,8875.10972902237,14740.711091426,1.16933299922113,15
"S[5]",40389.8469391919,5739.99753399157,32959.3565140472,35360.5043940696,40712.6203699786,43484.9609397634,50836.4269009495,1.3241201794866,8
"S[6]",67811.1588643717,5338.03514280903,60457.0824270417,64623.8289066202,66667.1806171708,69600.7744765332,78483.6100682071,1.94316709612373,5
"S[7]",58789.6743354227,19459.7131693606,34380.4601971846,43658.580555276,57555.0544803921,72697.3072037212,92227.6811521851,4.81260088753661,3
"S[8]",37994.139399252,3857.82644547391,32412.5144449918,35194.2438767648,37425.4876354529,41497.0677853847,43809.0724653575,1.01177911711231,15
"S[9]",67116.4660954615,11312.9811947963,52020.1036907887,60545.525955853,66572.8181820453,69375.888996467,91437.815953944,2.28514501091794,4
"S[10]",63033.4292076442,11006.0769559704,51781.9277294902,55509.515077808,59414.8984769609,65204.4252787148,87003.4122375573,1.08473382809785,15
"S[11]",56780.6445082326,5977.0747128121,45791.4896490439,52866.7084539165,57693.1985038935,61063.3586781957,65289.9377915312,1.21455976778528,11
"S[12]",80553.2170731111,7445.12784911967,69848.5613461313,74894.2508846886,78465.5296299971,86261.7572641821,92339.2055011911,2.25252740018625,4
"S[13]",78303.7678956576,10879.4683511561,62312.2809171079,72063.635978533,74897.6344161059,87753.507865669,97000.8870035607,1.46443593122146,7
"S[14]",64120.395406304,8309.84121955567,49434.1015797609,57661.9343351834,66372.8400353458,71442.7927013065,74267.1750101494,1.01383998111556,15
"S[15]",67622.4818709417,9196.06432959347,55072.0802119938,62113.5576159111,67418.604972893,70608.7432399082,85614.5450887041,0.96609989069264,15
"S[16]",87184.4088919283,6684.12447175715,75399.6126616406,83203.5407953198,88564.1976084704,91598.1342685211,96924.5420629321,1.21207358662244,9
"S[17]",42260.5342583162,5940.92559892386,34387.073276075,37499.6077877103,41410.1562168491,45357.0062242291,53324.3907668344,1.17288584470631,11
"S[18]",58276.4309052767,6026.27912261169,46433.4505981438,55576.2451044375,58369.2720718148,62144.7956223309,67022.1355043958,1.1003186476065,15
"S[19]",62534.6747258077,5559.04896695172,53169.7028054627,59121.0505827339,63071.2929300744,66752.8574371435,70257.8032364549,1.58640156845671,6
"S[20]",69208.8973032405,5664.87079601023,58867.8330169798,67555.9841325423,69964.6451712215,71666.273569357,77837.2739244733,1.12278991941262,15
"S[21]",56765.6770229882,5778.18822770501,48846.3994792932,52715.079197778,56415.653223877,59299.8812925433,66739.0269245072,2.05475891320877,4
"S[22]",72524.686910923,10386.682726396,55776.3740937901,65563.5995696682,72676.313889279,78183.1919335922,90249.4559189376,1.63886701615274,6
"S[23]",94294.9558254131,11042.6433172488,80093.1139665788,87245.6514056178,92269.6734277568,97245.8770548383,116109.668523253,1.68934136443107,6
"S[24]",80594.8086012749,8742.13138693164,67261.955170063,74721.3950714051,81063.3281569236,84587.8630536857,96799.8718509668,1.06662670983073,15
"S[25]",80510.0617669469,8692.76287580867,65821.4507833076,75368.2445278463,81546.8723244576,84933.1671774096,95695.9825678976,1.31915906434697,8
"S[26]",73199.9868558482,9453.13021403755,63030.6620503967,65729.5487879351,72017.4474923667,78492.3648506348,92334.4876221159,2.02808478416378,5
"S[27]",78614.0236049808,15699.4497893585,53437.3897117245,70703.3622279165,77523.0840476919,89010.5177411913,106040.558606043,3.12910066224117,4
"S[28]",48591.4465324929,7841.73153390333,37362.9351284019,44575.5457164041,46215.6308943454,54116.1753441138,62261.3643384341,2.47416791985754,4
"S[29]",46352.4609275188,5782.60499373576,36847.4191322171,42897.6251115942,45598.6367140976,50655.2328720804,55229.9309094013,1.88361262870004,5
"S[30]",63398.7549293393,5744.32880646013,53188.8628206347,59802.2937357992,63879.6695074784,69123.750116078,70022.6451903716,1.01851404439502,15
"S[31]",56961.1762909876,7422.83926298301,47327.6402109521,49647.7709973078,55726.8966134272,63463.4458812762,67631.8572569551,2.10125641186928,4
"S[32]",60389.0281482959,5727.27290311868,53884.2067512409,56446.5699790621,58108.28075724,64832.2102841926,70276.7176412095,3.6771011586631,3
"S[33]",83841.9838959402,7738.48547472111,70711.9740021495,79863.7427597242,82297.3945887201,89759.0595891969,95518.4321553782,1.03848669417275,15
"S[34]",42457.9272487298,5732.20299628295,33554.5939998793,38491.0646941538,41544.7951032725,45583.4105478685,51791.0898267395,1.26906009806788,9
"S[35]",71240.9336754461,6889.76674850043,60274.5176098096,65718.7453456441,70642.7036038037,75741.2208328763,81690.1968961132,1.76681719747466,5
"S[36]",70217.9500525987,14099.5276519401,53956.1823857376,59639.6732970382,65621.1940301293,81132.8381627809,93401.7972619548,3.57097880543678,3
"S[37]",94936.4010236297,9692.24373536198,75935.9397620885,89696.4017106635,95064.9348024126,103000.260550301,105457.685862441,2.35515159852797,4
"S[38]",77466.6041951878,7583.16486571988,65622.9193363411,72150.1695662473,79089.8859913426,82639.1906476124,89169.04362847,1.37875225127069,7
"S[39]",165389.25838141,13066.9226151763,148558.645638954,154612.881326877,165190.998158984,172519.28794026,186690.256097855,1.34008232217948,8
"S.eq.c",123380.934410518,12592.4657326251,105967.253475783,114366.891771262,122811.414643252,130425.304176285,146467.472596868,1.44949189958184,7
"S.eq.c2",123380.934410518,12592.4657326251,105967.253475783,114366.891771262,122811.414643252,130425.304176285,146467.472596868,1.44949189958184,7
"S.max",51613.2333684149,9451.7783781257,38788.1565293867,44093.4627458419,50652.5642211532,57188.9875485902,69198.2516857799,1.28230968304188,9
"S.msy.c",40852.451038104,5708.90791495158,33012.3066119527,36488.2740290158,41133.2023339347,44637.4921508128,51416.2502231877,1.36759334729851,7
"S.msy.c2",40856.025046049,5605.70382596596,33249.5645616866,36544.4611093219,41149.2227655431,44555.6328471188,51295.5237568529,1.37333848220431,7
"U.max.c2",0.90926569178069,0.021387449171204,0.872281758321428,0.89554793113829,0.906891631860152,0.924775155349784,0.940922807759508,1.02236181048424,15
"U.msy.c",0.797280129882213,0.0380455716052276,0.732709836897187,0.772290297021257,0.792487207342373,0.825057854551483,0.854253870832715,1.01980993751219,15
"U.msy.c2",0.797743788554407,0.0407888655546215,0.730635061976022,0.770552241964422,0.791508404556563,0.826673691105003,0.861031775343031,1.02042384493816,15
"alpha",10.0244453578533,2.42930154913158,6.79159278556945,8.3021377099988,9.56036186722431,12.0435520964891,14.3487670710666,1.05584102190026,15
"beta",1.99615788242111e-05,3.51070397794627e-06,1.44512321574375e-05,1.74858839588716e-05,1.97423371427736e-05,2.26790988442907e-05,2.57810653940818e-05,1.28230968304188,9
"deviance",7889.00839817709,514.050398189816,7166.34354018874,7482.54567810698,7827.67712733692,8222.30408697922,8686.69055824384,0.929791439808701,15
"h.above[1]",22503.0814918036,1079.8032016616,20659.1103757765,21988.4476595836,22625.731237453,23183.3291664095,24200.6124053967,0.986263483427567,15
"h.above[2]",10735.6900265432,406.347894190266,10001.9478655633,10501.6617125455,10732.9380102481,11045.2579362157,11370.6864622322,1.02943286082849,15
"h.above[3]",3073.54141078594,115.74853241119,2928.99431092466,2985.09080096284,3076.12203017472,3125.7501474829,3307.16936579224,0.976504806153646,15
"h.above[4]",16713.2434351566,661.648855631292,15618.4705352149,16286.5543668943,16544.7163170674,17304.562932673,17597.4217618982,0.990505074904382,15
"h.above[5]",27531.6993204562,967.170638913172,25804.0862256841,26740.1093975458,27826.6932960855,28270.1965085866,28598.703954146,0.922055840624981,15
"h.above[6]",14183.6466276694,594.612226111037,13207.1905927187,13933.6247057135,14293.2975370456,14537.201666094,15065.6909941398,1.11426774654301,14
"h.above[7]",15081.6042818526,890.773551751142,13698.8518628817,14475.9718776811,15060.9468596156,15515.0047766826,16509.5807383628,1.02239801354469,15
"h.above[8]",14094.5835853078,514.468361547434,13160.6970277148,13769.5020938604,14130.4493852722,14372.1058605752,14848.8306163415,1.06356153067006,15
"h.above[9]",13057.9136031305,351.984538916471,12410.2556617407,12830.7861704311,13095.6583676217,13310.3953178916,13554.7974779457,1.23568001324711,10
"h.above[10]",18839.0669240964,829.66425701505,17481.9603119245,18379.9105101082,19030.5347932538,19144.9234308801,20296.4930023286,1.3132406089836,8
"h.above[11]",22308.3536286054,1550.07762378564,19787.7072530999,21323.0250623554,22351.1028574632,22911.6150075309,25102.4473979013,1.26699659051158,8
"h.above[12]",24994.4960472955,1209.01770564262,22768.0671554751,24454.166910912,25185.9908459292,25560.8661837271,26881.7605340657,1.86214848356703,5
"h.above[13]",29307.4063368089,1654.6299242396,26358.8600597953,28723.6343642013,29710.8924920664,30332.1349021419,31643.1517515559,1.34762941115214,8
"h.above[14]",33066.1488860606,1720.50364401226,30496.8277615554,32112.5842163068,32487.9994885285,34157.650087399,36030.1868381189,0.998443515406899,15
"h.above[15]",29284.9843862407,1303.69076436013,27711.190431144,28198.8425672263,28881.2542587499,30282.0427694936,31456.4717639945,0.908008479617363,15
"h.above[16]",34862.8657857744,1315.05545438278,32451.3134675737,33878.9124418043,34742.9663247765,36015.5292258013,36571.1431642482,1.08047770874723,15
"h.above[17]",44229.6676782634,2210.47948791491,40724.8277039966,42872.5917488746,44001.7223257054,45145.3121819569,48126.3372303373,0.993484603964932,15
"h.above[18]",26959.0855359285,1104.37887808204,25524.7164719783,26032.1727710897,26968.4539297163,27657.6216931125,28855.683978074,1.35652429149944,8
"h.above[19]",20710.337785974,1238.27353613725,18871.5842546042,19695.9363679692,20856.2225614494,21725.1091798031,22400.8812705928,0.935642608950876,15
"h.above[20]",21572.2789514754,1395.44690424701,19538.9467193711,20309.4400440012,22032.523230702,22585.7357234888,23378.2750582645,0.929245010888673,15
"h.above[21]",31035.7609577477,1588.07017967885,27912.962575813,30107.7529154793,31213.9573455557,31964.3467210678,33238.7773179626,1.3011402266376,9
"h.above[22]",51439.7790428615,2974.09604339547,45334.2157222352,50439.6324506651,51542.1113234004,53348.4711304754,54963.58690371,1.04662791194907,15
"h.above[23]",33104.4046947341,1297.20992253419,30547.1966597908,32337.4972865007,33313.4640069719,34184.8261029416,34552.0751151794,1.08165766049847,15
"h.above[24]",35087.064849588,1795.14725174437,32280.7154079713,34349.2183721254,34835.1434315051,36249.989694682,38201.3446062996,0.995913998305512,15
"h.above[25]",21267.7972256003,1246.06918751906,19524.8228143884,20297.3199256888,21246.204927083,22023.9763172861,23448.6344057292,0.970501887885543,15
"h.above[26]",23023.9944781627,1222.93433593139,21359.6141960537,21960.3093906105,22882.4745098131,23663.9949571436,25206.4812430252,0.976473898184487,15
"h.above[27]",24316.1636352767,1101.0946972962,22382.9157048264,23635.5282966128,24403.7757290474,25053.661738648,26006.726777007,0.98521925279427,15
"h.above[28]",20187.4104499667,1024.11106373638,18377.7432164362,19814.996047614,20222.1336048701,20976.0870536408,21526.6019525387,1.01167547356849,15
"h.above[29]",22355.2265589569,1391.23916599355,20567.8916651196,21631.544804765,21867.0095198943,23101.637995108,24798.9764686705,1.03478100860747,15
"h.above[30]",11888.7535609935,686.02484148656,11021.4842487791,11459.2381974884,11615.8257508167,12214.7299210441,13176.5874397476,0.984282281564012,15
"h.above[31]",21986.191983847,753.643266754816,20681.0379864336,21504.0166443284,21920.1405233969,22646.5637597687,23074.6237227092,0.992920901967431,15
"h.above[32]",26066.7082460868,1316.43225276905,24091.7223622349,24942.972907199,26435.1259783969,26785.8710247167,28223.0784574589,1.00051576696936,15
"h.above[33]",31745.6623478381,1670.80578984333,29896.4586999653,30528.7465282054,31031.7891271503,33262.9417665945,34503.5926709967,1.07161987328576,15
"h.above[34]",26718.7473895139,944.588124317163,24975.082974118,26369.4460515266,26841.4142368899,27255.1899094186,28160.7109591012,1.08765355827279,13
"h.above[35]",18729.7826922914,946.729057242564,17248.9147175055,18309.4109673074,18520.0266716675,19079.7195999553,20504.9354718268,1.12854248792659,12
"h.above[36]",20593.6699352207,1021.03910307959,18503.1560244097,19990.6826485339,21074.2758146339,21196.9523767587,21864.2184137222,1.05557022571739,15
"h.above[37]",39916.3934430877,1809.39505893391,37230.3116917908,39064.6555714272,39631.1337220921,41088.8257826803,43049.2449100771,1.28408159061724,8
"h.above[38]",32372.4360753963,1445.58515815706,30090.9636573156,31018.6375840413,32419.6758531547,33520.9659433848,34225.4457641443,0.975159167314741,15
"h.above[39]",19798.0719386743,721.364439305598,18468.6468735855,19523.7471638448,19902.2328654245,20041.6734461234,21078.6125628772,1.09714698683734,15
"h.below[1]",52406.69389464,34774.7429349474,3715.20448130906,21096.5469945925,48045.8621047267,83355.5783241957,101049.123753301,1.38841664380782,7
"h.below[2]",34029.9606235844,26667.2156576223,1741.68527093554,22725.546249044,28478.93759293,43252.3161335411,87769.5294337979,1.33029891801678,9
"h.below[3]",6835.53275953293,4398.1095922038,1015.11173190462,3528.45176040357,6316.18543143709,10466.8244904344,14220.3987840178,1.78864302105568,5
"h.below[4]",23241.2398286916,888.31100521135,21591.2703385531,22890.8531888187,23295.1080680112,23879.5432163034,24429.4675131085,1.02135410140541,15
"h.below[5]",58270.1924173419,3072.10340496799,53676.809040701,56246.7021911784,58077.9559759847,60009.0420349161,63111.5594020368,1.51336050236563,6
"h.below[6]",73059.1945169498,3714.30617879762,67675.7390788135,70025.7274146085,73205.4887775041,76331.3397310484,78144.1291955389,0.953021701006558,15
"h.below[7]",62365.4706077535,3628.03694831252,57786.3603162312,59658.5656065614,61783.8673968482,64319.3284949672,69649.279320455,1.09000841069493,15
"h.below[8]",55200.9918547598,2605.75535703551,50622.2048126766,54022.9485640834,55128.3802236354,56299.7245618479,59830.4972934797,0.96385949405309,15
"h.below[9]",25444.9522746375,1411.44501167582,23519.7031281676,24424.8130539497,24954.8081448691,26272.5388923373,28013.2033408906,1.32227563984903,8
"h.below[10]",63719.0885764089,3758.8136119142,57524.3364740361,61325.8894201946,62951.8377634374,65612.6001241253,70272.9425025354,1.0429625218992,15
"h.below[11]",108667.627190819,3471.26354133874,104168.046176318,106254.985690594,108278.898366031,110586.0014417,115325.337550121,1.14119377941385,13
"h.below[12]",105661.102818899,4538.0590860102,98733.5272654142,102751.158867986,105149.302933786,107878.06380468,114052.371608909,0.951865765378941,15
"h.below[13]",120133.040616127,6712.33027289045,109296.206581934,117262.757064792,119374.563384144,123555.42618882,130376.537229315,2.21345424218266,4
"h.below[14]",141361.609140746,8017.94168126142,131632.767058738,136262.383049454,139189.077621971,145698.964557482,156761.371308826,1.12172616481726,13
"h.below[15]",97329.9096825723,4783.5680602743,88915.2757917814,94599.6226674731,96896.4710853253,100398.502669209,105155.014410775,1.00787017057603,15
"h.below[16]",91005.8320991974,4667.33698748152,83532.26630357,88655.9833466167,91102.8736028996,92824.5007364489,99821.4778578574,1.53810876032318,6
"h.below[17]",184386.47318947,11111.8908787051,165684.542131905,178556.821910921,183933.920214102,190076.155107678,202773.410107654,0.973341860878389,15
"h.below[18]",78140.5939604072,3687.25642168592,72046.3822518501,75618.3716409761,78282.8211669199,80973.8597884352,83304.2816939804,1.27494667691989,9
"h.below[19]",49467.8375959791,2825.50615264882,45198.5525724455,48086.8622559682,49458.5261420913,51055.8743702212,54709.6833768627,1.06965471440142,15
"h.below[20]",64102.4390020928,2741.56696640096,58603.0447185662,62696.4481459036,64816.1115023101,65561.2554752772,67871.9316765997,1.06335185715727,15
"h.below[21]",132245.03740284,4481.77444879631,127171.501554204,129399.227863154,130950.677845533,134630.474456534,141414.474555419,1.1696846101597,12
"h.below[22]",205372.897301093,10488.0827562768,188833.391320159,198210.949461125,207333.848531476,211695.784911942,221922.233519889,0.972849324900368,15
"h.below[23]",117673.034966982,5389.28698105252,110627.646282592,113515.086818728,117212.226101646,119774.136884547,128485.862959096,1.19298437574901,12
"h.below[24]",137425.713534477,6970.52247193338,129695.835333484,132726.001642456,134966.65664856,141988.053171739,150137.010704349,0.975911818619815,15
"h.below[25]",79086.286382597,5351.1509358067,71010.2416266405,75144.5795974075,78834.2436956833,82725.6153000296,87847.6913163987,1.12011346442476,15
"h.below[26]",45654.5584776403,2260.48213173899,41834.8671096301,44087.0750882891,45344.2267221629,47517.2477166232,48805.7057591767,1.31092056046118,8
"h.below[27]",66601.5821375429,2906.78452979691,62817.9827777456,64759.1011376099,65771.2274715747,68071.663464467,71646.5057438876,0.9069525447135,15
"h.below[28]",66177.0176845781,2743.62681712599,61283.866474282,64825.4986113317,65756.6414664277,68658.025402137,70155.4512220406,1.30940923817944,8
"h.below[29]",76269.8550564963,4403.86211286385,70903.1289126085,72997.9660504042,76510.8257034207,78558.8862086145,84865.4106905052,0.955577604150956,15
"h.below[30]",36625.8783103835,2768.12788948834,32191.9680840431,35492.5066907063,36886.5167323797,37499.1443772073,41481.5193530052,1.05587572957167,15
"h.below[31]",47041.7488257135,2479.86264174278,42776.2558287443,45956.9251074197,47277.6032200689,48215.5739453001,51031.4211916317,1.17297742790093,11
"h.below[32]",71971.1605685667,2936.30791872195,67232.5846384527,70257.0164338655,71449.9059600925,74208.8487706162,77158.1648831819,1.04772174327439,15
"h.below[33]",51237.3312629386,2669.51829151722,47694.124553319,49296.9084440996,50305.5606440525,53427.8286227991,55683.1307147224,1.06055888375424,15
"h.below[34]",100649.89728236,3746.45153107945,95071.3628415304,97945.9573348341,100977.609274118,101995.458428213,107649.184460689,1.01215677342601,15
"h.below[35]",33355.2432449175,1408.83339354182,31449.1361319964,32394.9050340971,32914.5553619444,34495.4716875827,35615.1073676056,1.14519837242183,11
"h.below[36]",41640.6723164514,2319.23249511735,38204.9230421872,40041.0936377568,41566.5156944532,43244.0279838309,45925.6270216649,1.11286820536531,15
"h.below[37]",75917.4226311443,2293.40769616614,72248.3432090165,74571.3340489643,75592.4659725565,77495.8292422213,79384.4041723269,1.1747320561144,12
"h.below[38]",75469.2195696466,4974.7660589153,67088.5965911139,72937.8379331824,75322.7237401248,78845.0948946851,83714.8417415185,1.06760162520658,15
"h.below[39]",26563.9551852065,1511.74784063725,23937.7326228799,25332.0527225175,26780.6074297294,27783.349835961,28331.2106593167,1.91122671982953,5
"inriver.run[1]",62214.3927107481,27375.7719244449,37113.4723530175,40355.3964676419,47449.3350345165,91171.3767720566,107606.305396526,4.88970115336055,3
"inriver.run[2]",21318.1887556666,3020.59088206665,16942.1811000397,18747.5383524709,21578.7600464322,23888.108616401,26140.3602290944,0.988387207472112,15
"inriver.run[3]",8123.6841950024,1708.00152229357,5954.36283783449,6978.40494313081,7838.38079100629,9019.26244694526,11516.8563612524,1.10793016868413,15
"inriver.run[4]",24115.317057551,3442.04364134953,19525.2038808878,22187.5980691661,23043.0424466049,25109.2347494774,31465.0388965536,1.21960911261112,14
"inriver.run[5]",67921.546259648,6038.57183323208,59881.0385627583,63745.6449736346,68405.6842059058,71803.3550629761,78969.4855116216,1.2976587210995,8
"inriver.run[6]",81994.8054920411,5518.73552135289,74522.516536244,78262.4903543991,80310.3089547357,83966.1566349267,92960.0938827225,1.96934767257254,5
"inriver.run[7]",73871.2786172753,19723.2477871935,48465.8067730813,59655.808772734,72707.7960371074,87531.0185931333,107406.419650485,4.63527196500192,3
"inriver.run[8]",52088.7229845598,3797.99097800652,46622.9334503755,49499.1794889999,51485.3235371696,55555.8745993865,58003.5853178196,1.02990308381147,15
"inriver.run[9]",80174.379698592,11422.9547490148,65087.915472138,73634.9651384234,79346.7661773797,82444.7915027831,104764.582900646,2.32054919829131,4
"inriver.run[10]",81872.4961317405,11053.1659788209,70589.2468437281,74286.5209515095,78151.8855815972,84690.1439410062,106105.135592304,1.10433033007438,15
"inriver.run[11]",79088.9981368379,5736.11037696602,69202.9439085901,74853.0808199828,80632.823261631,83045.6862619927,86802.5994616523,1.06806062987466,15
"inriver.run[12]",105547.713120407,6964.34113769856,95268.9487151073,100744.525230018,103782.974124094,111567.550851823,115857.650190195,2.1868986924019,4
"inriver.run[13]",107611.174232467,10269.3570305577,92647.7440698609,100883.823016281,106831.633470265,116261.203111178,124662.776546327,1.52514307432394,6
"inriver.run[14]",97186.5442923646,7603.56584563312,83373.8161260777,91824.2892762099,98058.6436289679,103372.032195606,107046.987583188,0.996141073556041,15
"inriver.run[15]",96907.4662571824,9205.21005288185,83294.8098798799,91937.7145474614,96190.2106860209,101025.761451057,114685.856941521,0.969269361418194,15
"inriver.run[16]",122047.274677703,7402.5294047407,109016.0870432,117252.570840412,123720.551995489,126778.122091763,133264.451769785,1.19401955387737,10
"inriver.run[17]",86490.2019365795,6074.98334059843,77710.1744919392,83151.0622504805,86244.1369223247,89106.1333165109,98180.1166784224,1.23614546491832,10
"inriver.run[18]",85235.5164412052,6461.45847271496,71989.19681878,82996.259487683,86229.5012627246,89080.2906592176,94681.5397309928,1.16013157070261,12
"inriver.run[19]",83245.0125117817,4945.16851511927,74826.5395912327,80839.8718415154,84090.4905943503,86736.0796080886,89792.2567414251,1.69416319697689,5
"inriver.run[20]",90781.1762547159,5581.40767361189,81332.1406541698,88885.2458713043,90777.5729900429,94188.1087508935,98839.2451928034,1.08676744330129,15
"inriver.run[21]",87801.4379807359,5382.16052960656,80580.6548459807,84742.1890763802,86574.9515624101,90370.3481922078,97952.7366432997,1.76342323670233,5
"inriver.run[22]",123964.465953785,10438.912907075,107015.223689558,117514.707896954,125179.794470664,131292.435337219,139773.340785337,1.73360950060456,5
"inriver.run[23]",127399.360520147,10830.1425421514,113169.697840882,119472.136445688,126306.60911705,130568.376288315,148410.996387728,1.59949762045908,6
"inriver.run[24]",115681.873450863,9086.57155659096,101835.302173095,109054.056948404,116021.338514242,120303.416399757,131520.41776814,1.03731806580525,15
"inriver.run[25]",101777.858992547,8255.2418029515,87138.4907171472,96341.5862792649,101657.401013175,106196.55954224,115414.406147429,1.36603303936615,8
"inriver.run[26]",96223.9813340109,9726.01589487804,85008.6984134911,88404.3623241381,95403.4243632335,102322.182380095,114679.864119185,1.98377468923777,5
"inriver.run[27]",102930.187240257,15569.8266107681,78286.5667753041,94072.8004450612,101341.8566381,113483.790899111,130329.08216595,3.33257255468685,4
"inriver.run[28]",68778.8569824596,8032.14276747799,57988.1907015501,64282.3874402909,66998.3117036659,74005.2407919462,83357.9049812528,2.70813292183913,4
"inriver.run[29]",68707.6874864757,5497.43510381393,60220.8082540968,64207.2194786437,69124.7125438594,72684.0707559231,77018.4420435727,1.72221857846395,5
"inriver.run[30]",75287.5084903328,5630.46236582738,65374.8114610125,71624.3261562016,76940.1967090492,80967.4883752746,81828.6604509279,1.03252697868994,15
"inriver.run[31]",78947.3682748346,7696.66590067691,68855.5157387417,71288.4358110787,77912.8395307807,86306.1629552234,89852.7125652081,2.02251413336287,5
"inriver.run[32]",86455.7363943828,5910.58155808086,79033.9801365004,82149.405160441,84779.0691414441,91207.9634560274,96444.8303780174,3.24432101481993,4
"inriver.run[33]",115587.646243778,6666.74661197573,103505.705918587,112292.786019484,114841.675907604,120230.532132961,125910.502684829,1.04956697419066,15
"inriver.run[34]",69176.6746382437,5656.511488073,61207.2485505134,65702.8122012933,67454.3726332659,71432.9578827653,79088.6065975787,1.25795747976342,9
"inriver.run[35]",89970.7163677375,7119.27710958755,78988.8502854515,85013.08819066,88883.2007386678,93850.6098425039,101586.012022986,1.75525231101298,5
"inriver.run[36]",90811.6199878194,14018.068996326,73762.0965666309,80479.3131659432,86695.4698447633,101445.494085193,114350.083411458,3.59483125585786,3
"inriver.run[37]",134852.794466717,9895.46725743689,115715.118653105,129561.040608154,138684.857230314,142062.953556391,146513.253552803,2.38122567552315,4
"inriver.run[38]",109839.040270584,7376.74624174366,96772.8190286913,105534.929334273,111191.154461662,114281.26935196,120345.423774733,1.29959329978391,8
"inriver.run[39]",185187.330320084,12951.1279976568,168442.245224561,174512.132900234,185107.588390165,192575.504100598,206309.090460627,1.33049699718561,8
"lnalpha",2.27842357946463,0.237665412299979,1.91322529779135,2.116508157453,2.25762557856705,2.48841132798385,2.66261515744095,1.05714055072063,15
"lnalpha.c",2.42648136670779,0.241605784382447,2.06131342125959,2.25905868975616,2.37399121538878,2.58727543220284,2.82907975013617,1.02146739671601,15
"log.resid[7]",-0.0396647961200298,0.289361998654154,-0.513857539487721,-0.170968977008727,-0.0188715923826912,0.144310310856874,0.394876235631438,2.21118274406741,4
"log.resid[8]",0.294849661141995,0.196505364572406,-0.0885974499396559,0.248244748751096,0.311809240652558,0.377236846636081,0.602615113950026,1.00849217322232,15
"log.resid[9]",0.594163196769483,0.34597725028428,-0.0887667264882666,0.445748530353296,0.627939167135041,0.770101507067474,1.07734589148071,1.22358463077381,12
"log.resid[10]",0.372503561610723,0.422902631198377,-0.386675225347664,0.137235544130334,0.459019938065909,0.583660936350395,1.0230591167579,1.22506920195913,10
"log.resid[11]",-0.0923366271545699,0.157036043303143,-0.255908530053388,-0.206043599680558,-0.109033385662167,-0.0493607043887803,0.252082878101493,1.04248442585428,15
"log.resid[12]",0.0825919340914998,0.127466756151653,-0.0676627606492353,0.0119889315026143,0.0686144505354971,0.100349349990783,0.369363289722303,1.14004265808132,14
"log.resid[13]",0.0155066587173059,0.098728820454066,-0.136112142762495,-0.0674904770386409,0.0257710682265362,0.0782644288046335,0.175791303836475,0.912175627589256,15
"log.resid[14]",0.256963208060523,0.190773922955572,-0.0417849032171292,0.134623557535206,0.257087868929656,0.370268171497374,0.577502664478676,1.01351405349444,15
"log.resid[15]",0.0878411164693568,0.197733318394587,-0.1421808993132,-0.0332558279017556,0.0620734990943355,0.137553789278311,0.503198066396999,1.46320113057769,7
"log.resid[16]",-0.0638118228689949,0.105807440490044,-0.230359932265711,-0.167453031286464,-0.0530406692657888,0.0151771360193509,0.0874516737750664,0.952737929867259,15
"log.resid[17]",0.189286912988949,0.178191781904877,-0.0841622028769198,0.0729051000247081,0.158870983659339,0.302830112120356,0.48866293804872,0.963633424030317,15
"log.resid[18]",0.125362109446032,0.164252879296851,-0.094331147794532,0.0247487804282063,0.103478930959337,0.21998524416673,0.417825100378942,1.39454474226302,7
"log.resid[19]",-0.293231887373434,0.175343043549037,-0.530062381006524,-0.438025992059917,-0.242310160439729,-0.174166769072592,-0.0176492026259076,1.60766163105369,6
"log.resid[20]",-0.47201462030234,0.126281637420967,-0.637621431159163,-0.530877846811517,-0.48823538429661,-0.444103422421297,-0.196939844049048,0.981453190356201,15
