"MSY","S.eq","S.max","S.msy","U.msy","alpha","beta","deviance","lnalpha","lnalpha.c","resid.red.0","sigma.red","sigma.white"
184733.113643998,196998.138115307,98324.1612110217,70870.2684047544,0.720781825462552,4.56166030551031,1.01704401815726e-05,77.4578345103211,1.51768665934281,2.00355777958291,-0.00843981323475166,0.985769871968203,0.794651126060207
231402.117030048,207640.744397961,94300.1389065675,71815.8858176825,0.761567126521814,6.74191082204059,1.06044382499882e-05,81.4397257233578,1.90834338949813,2.20191345214975,-0.219805507395965,0.766250693509142,0.652696154276781
713016.041369729,280245.586208733,87296.9067271392,77146.5502181541,0.883726046093343,6.67763094677506,1.14551596097862e-05,81.4837726464038,1.89876327595947,3.21025791995914,-0.493455464701478,1.61956453653423,0.791125599814998
250404.006243833,177888.476396356,71748.0905662322,58070.9189928624,0.809372326630155,7.31684659509591,1.39376531432133e-05,77.9800773413226,1.99017944213557,2.47934788218711,-1.34071900070021,0.989109134576706,0.720084491584875
170924.338056263,192001.947575473,98707.8623784243,69857.8450752432,0.707723208587209,2.59641995059289,1.01309052379862e-05,84.306362804647,0.954133554091921,1.94515353639591,2.2194185835196,1.40784941119709,0.912530991750915
2037459.7584848,2773581.71866219,1598041.19030473,1049820.26572323,0.656941931217084,3.79159703763676,6.25766097937258e-07,87.5931662194771,1.33278731230009,1.73561340939735,0.108887092677068,0.897581302275466,0.809008003709819
158027.777911841,127011.638639356,54473.8149490955,42775.9155017601,0.785256467565805,6.56504864403084,1.8357443864258e-05,79.2651290836657,1.88175991732835,2.33160902642939,-0.887413590543129,0.948524231742177,0.671127603893336
476812.326168728,132031.454679971,36165.5655588631,32274.7548738547,0.892416705645715,12.4971208071227,2.7650611418544e-05,86.3645916838315,2.52549828234679,3.65075044838098,0.442670204888472,1.50016810127011,0.969496324957295
193651.078830585,188843.205000194,89690.6518186639,66589.0148823905,0.742429824426071,5.70667889816679,1.11494339680103e-05,77.3586562600549,1.74163722541354,2.1054948444571,-0.907716883551052,0.85306227093169,0.690947286018852
175069.651663471,113571.326537073,43859.4015497077,36199.6269138441,0.825356152496005,9.57696539573633,2.28001286991264e-05,82.6744891285479,2.25936077726537,2.58944086157576,-0.524940653132925,0.812502411455369,0.613839718274941
19395.8680367984,67912.3788278702,76025.4057312085,29709.6302438907,0.39078555330478,1.1786703040928,1.31534977075367e-05,85.3519209013137,0.164386942154109,0.893285319225755,2.21660725725577,1.20739254351818,0.734878275384737
252729.995686834,177473.564499925,71179.4755546096,57761.8332276126,0.81149562816457,7.40921612859081,1.40489936489176e-05,78.7103018702826,2.00272464809703,2.49332498051022,-1.45505193118961,0.990555735345762,0.832144892935196
299146.422040751,625545.976409996,477410.822781472,255397.783255508,0.534964376734318,2.52426857265137,2.09463202818453e-06,80.8394475412178,0.925951346566172,1.31028863729034,-1.08963760475532,0.876740886150712,0.788241134847761
131530.468385154,154108.508969063,81180.8058825316,56575.7650251841,0.696910610952164,4.63531558350945,1.23181827173162e-05,76.2510973966559,1.53370428375706,1.89833677177407,-0.0300797658150934,0.853970125961111,0.723992941302512
871729.294194101,231719.298418449,62588.1559477083,55807.2595636833,0.891658473055343,13.0407781678956,1.59774638644968e-05,84.9025700706121,2.56808123017012,3.70228671718733,0.648683716549224,1.50612448822613,0.931458666093602
1419813.94293121,1739825.82011873,940938.941064119,644723.407683155,0.685191545961558,3.28422024803755,1.06276821625544e-06,86.8156729135795,1.1891292563442,1.84903158344275,1.29120159288423,1.14882751281343,0.856176763007977
212160.643196081,117384.29914363,42155.454729423,35811.7141887358,0.849515547124212,8.4101943577788,2.37217225248441e-05,80.7733012597101,2.12944458403634,2.78455777305848,0.192326702441175,1.14465120366174,0.820330198571618
124888.804783518,423684.917036292,462689.561701672,184684.673547874,0.399154614313415,1.70003600625776,2.16127633465993e-06,83.2474878634974,0.530649430989498,0.915700184542894,-0.636146696335444,0.87755427587517,0.730678289866812
119516.843351937,108483.37185463,49569.3258258872,37622.4375493943,0.758986266659013,5.71035329292864,2.01737664036931e-05,78.9621608090646,1.7422808944209,2.18851820248027,-0.015018492380867,0.944708746714432,0.750670081941235
